% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=568876, Thu Mar 20 10:41:09 2025
1 56 -0.0825099941667365 -0.026803593871547193 0.03128616799371366 0.08375089237108051 0.9040564006407408 0.9495364517100703 0.9700017589911264 0.9855519558554163 1.015192142198964 1.0277090395205946 1.0449123463505794 1.0909645796941823
2 112 -0.1602345816296296 -0.037634137680611655 0.03879913934955326 0.12308545425244263 0.9040564006407408 0.9495364517100703 0.9700017589911264 0.9855519558554163 1.015192142198964 1.0277090395205946 1.0449123463505794 1.0909645796941823
3 168 -0.1822192613401433 -0.05936439287471232 0.07866997739500123 0.17557384247939123 0.9040564006407408 0.9495364517100703 0.9700017589911264 0.9855519558554163 1.015192142198964 1.0277090395205946 1.0449123463505794 1.0909645796941823
4 224 -0.21483127718585063 -0.033431968165536716 0.12772463648818627 0.17468492681096587 0.9040564006407408 0.9495364517100703 0.9700017589911264 0.9855519558554163 1.015192142198964 1.0277090395205946 1.0449123463505794 1.0909645796941823
5 280 -0.20832873927733211 -0.04988731257572401 0.08423791892257566 0.17885035900784746 0.9040564006407408 0.9495364517100703 0.9700017589911264 0.9855519558554163 1.015192142198964 1.0277090395205946 1.0449123463505794 1.0909645796941823
6 336 -0.1968911883791089 -0.048348480641531084 0.11335034267760474 0.20800387027368508 0.9040564006407408 0.9495364517100703 0.9700017589911264 0.9855519558554163 1.015192142198964 1.0277090395205946 1.0449123463505794 1.0909645796941823
7 392 -0.16600691761564412 -0.052174822531326964 0.07503325386344355 0.2006975823563898 0.9040564006407408 0.9495364517100703 0.9700017589911264 0.9855519558554163 1.015192142198964 1.0277090395205946 1.0449123463505794 1.0909645796941823
8 448 -0.2044143901462044 -0.05437968951481137 0.05663040278746639 0.14714659553779524 0.9040564006407408 0.9495364517100703 0.9700017589911264 0.9855519558554163 1.015192142198964 1.0277090395205946 1.0449123463505794 1.0909645796941823
9 504 -0.2083977055237014 -0.057462466981650286 0.04483268140211394 0.1595668079692915 0.8254155358085226 0.885029031545402 0.9239046795244664 0.9450970624685581 1.004631257883917 1.0695240963054484 1.1109909511889389 1.1836966848457091
10 560 -0.200468558635069 -0.08638470019691877 0.046111688460866315 0.23741458922549022 0.8254155358085226 0.885029031545402 0.9239046795244664 0.9450970624685581 1.004631257883917 1.0695240963054484 1.1109909511889389 1.1836966848457091
11 616 -0.25825490669627815 -0.11048204258464239 0.0715328500784058 0.19350469860786207 0.8254155358085226 0.885029031545402 0.9239046795244664 0.9450970624685581 1.004631257883917 1.0695240963054484 1.1109909511889389 1.1836966848457091
12 672 -0.28952138364186386 -0.11281618320784167 0.06213630623713434 0.1832958595851226 0.8254155358085226 0.885029031545402 0.9239046795244664 0.9450970624685581 1.004631257883917 1.0695240963054484 1.1109909511889389 1.1836966848457091
13 728 -0.2975045107732307 -0.1110298328290133 0.08020785504650643 0.30087689393917477 0.8254155358085226 0.885029031545402 0.9239046795244664 0.9450970624685581 1.004631257883917 1.0695240963054484 1.1109909511889389 1.1836966848457091
14 784 -0.3006979039584467 -0.1331003743042232 0.11102393640153699 0.33270297823095835 0.8254155358085226 0.885029031545402 0.9239046795244664 0.9450970624685581 1.004631257883917 1.0695240963054484 1.1109909511889389 1.1836966848457091
15 840 -0.40404160414 -0.12148446273434113 0.11373288869067949 0.34764257597532994 0.8254155358085226 0.885029031545402 0.9239046795244664 0.9450970624685581 1.004631257883917 1.0695240963054484 1.1109909511889389 1.1836966848457091
16 896 -0.39896674300195545 -0.13562035518813728 0.1061219654053016 0.4277499560209812 0.8254155358085226 0.885029031545402 0.9239046795244664 0.9450970624685581 1.004631257883917 1.0695240963054484 1.1109909511889389 1.1836966848457091
17 952 -0.414539945580532 -0.1183364402892117 0.09224273117730614 0.39731108040264085 0.5953772550710088 0.6610027519467349 0.8161992084679982 0.8856054679161192 1.017251693389335 1.1820775620359962 1.2764796660602795 1.3025415099406406
18 1008 -0.4840130472578569 -0.11882891535714982 0.12333347366624263 0.3679543419650986 0.5953772550710088 0.6610027519467349 0.8161992084679982 0.8856054679161192 1.017251693389335 1.1820775620359962 1.2764796660602795 1.3025415099406406
19 1064 -0.5075567387733174 -0.07573290187704243 0.1302761023832637 0.3688097326582707 0.5953772550710088 0.6610027519467349 0.8161992084679982 0.8856054679161192 1.017251693389335 1.1820775620359962 1.2764796660602795 1.3025415099406406
