runid: 21342446
CPUs available: 56
Disorder: (0.0005, 1)
Disorder size: 1
Unoptimised score: 24.538191357320407
(28_w,56)-aCMA-ES (mu_w=15.5,w_1=12%) in dimension 8 (seed=512159, Sun Mar 30 14:36:31 2025)
Iterat Nfevals  function value    axis ratio maxstd  minstd
   19   1064 2.081482556509739e+01 2.3e+00 4.22e-01  2e-01  2e-01 200:55.8
   20   1120 2.055973152497077e+01 2.3e+00 4.52e-01  2e-01  2e-01 211:29.3
   21   1176 2.094415441859208e+01 2.4e+00 4.39e-01  1e-01  2e-01 222:02.9
   22   1232 2.084235954531852e+01 2.6e+00 4.24e-01  1e-01  2e-01 232:37.3
   23   1288 2.072026089311418e+01 2.7e+00 3.98e-01  1e-01  2e-01 243:14.6
   24   1344 2.081503076594427e+01 2.9e+00 4.31e-01  1e-01  2e-01 253:52.1
   25   1400 2.099862166677636e+01 3.0e+00 3.66e-01  9e-02  2e-01 264:25.2
   26   1456 2.081978740373185e+01 3.1e+00 3.73e-01  9e-02  2e-01 274:57.9
   27   1512 2.073965134858020e+01 3.3e+00 3.60e-01  8e-02  2e-01 285:29.7
   28   1568 2.074219381149780e+01 3.6e+00 3.89e-01  8e-02  2e-01 296:01.4
   29   1624 2.073425361638722e+01 3.9e+00 3.49e-01  7e-02  2e-01 306:34.0
   30   1680 2.055003657682557e+01 4.2e+00 3.23e-01  7e-02  1e-01 317:08.9
   31   1736 2.051018863416848e+01 4.3e+00 3.62e-01  7e-02  2e-01 327:44.6
   32   1792 2.045470971730641e+01 4.7e+00 3.98e-01  7e-02  2e-01 338:14.4
   33   1848 2.049970457450693e+01 5.2e+00 3.77e-01  7e-02  2e-01 348:49.4
   34   1904 2.041901017509828e+01 5.3e+00 3.81e-01  6e-02  2e-01 359:23.5
   35   1960 2.044659633605098e+01 5.8e+00 3.78e-01  6e-02  1e-01 370:00.3
   36   2016 2.047916193884646e+01 5.6e+00 3.80e-01  6e-02  1e-01 380:35.6
   37   2072 2.036020396662532e+01 5.5e+00 3.38e-01  5e-02  1e-01 391:09.1
   38   2128 2.040128722965333e+01 5.5e+00 3.65e-01  5e-02  1e-01 401:41.7
   39   2184 2.028861848671088e+01 6.3e+00 3.56e-01  5e-02  1e-01 412:15.0
   40   2240 2.036896789696853e+01 6.4e+00 3.22e-01  4e-02  1e-01 422:51.6
   41   2296 2.034251543999882e+01 6.4e+00 3.05e-01  3e-02  1e-01 433:21.3
   42   2352 2.037606168563981e+01 6.6e+00 2.74e-01  3e-02  8e-02 443:56.3
   43   2408 2.027771834209669e+01 6.2e+00 3.23e-01  3e-02  9e-02 454:33.0
   44   2464 2.024502254642140e+01 5.6e+00 2.97e-01  3e-02  8e-02 465:08.4
   45   2520 2.026225603597212e+01 5.6e+00 2.83e-01  2e-02  8e-02 475:40.4
   46   2576 2.030229903851624e+01 6.2e+00 2.54e-01  2e-02  6e-02 486:15.9
   47   2632 2.025773530215070e+01 6.1e+00 2.38e-01  2e-02  6e-02 496:54.1
   48   2688 2.022446607445572e+01 6.6e+00 2.43e-01  2e-02  6e-02 507:25.3
   49   2744 2.021037887722531e+01 6.9e+00 2.26e-01  1e-02  6e-02 517:57.1
   50   2800 2.022658796485918e+01 7.4e+00 2.24e-01  1e-02  5e-02 528:27.7
   51   2856 2.021142312257620e+01 7.4e+00 2.04e-01  1e-02  5e-02 538:58.6
   52   2912 2.018241727648267e+01 7.7e+00 2.18e-01  1e-02  5e-02 549:31.2
   53   2968 2.019152442473209e+01 7.5e+00 2.34e-01  1e-02  6e-02 560:02.9
   54   3024 2.020852901422822e+01 8.5e+00 2.30e-01  1e-02  6e-02 570:36.4
   55   3080 2.017347595419410e+01 9.1e+00 2.13e-01  1e-02  5e-02 581:07.5
   56   3136 2.015199577637990e+01 8.8e+00 2.25e-01  1e-02  5e-02 591:40.0
   57   3192 2.017311709795849e+01 8.7e+00 2.19e-01  1e-02  4e-02 602:13.2
   58   3248 2.018291126429317e+01 8.5e+00 1.89e-01  9e-03  3e-02 612:45.7
   59   3304 2.015029094866302e+01 8.4e+00 1.92e-01  8e-03  3e-02 623:18.3
   60   3360 2.014002257416530e+01 8.6e+00 2.00e-01  9e-03  3e-02 633:49.6
   61   3416 2.014961117193708e+01 8.0e+00 1.72e-01  7e-03  3e-02 644:18.3
   62   3472 2.015616122998430e+01 8.5e+00 1.60e-01  6e-03  2e-02 654:48.7
   63   3528 2.014547382516874e+01 9.4e+00 1.75e-01  6e-03  3e-02 665:19.7
   64   3584 2.014058852824168e+01 1.1e+01 1.62e-01  5e-03  3e-02 675:53.1
   65   3640 2.015088435166801e+01 1.2e+01 1.54e-01  5e-03  2e-02 686:26.5
   66   3696 2.014642554087888e+01 1.4e+01 1.32e-01  4e-03  2e-02 697:04.4
   67   3752 2.014222114247088e+01 1.5e+01 1.32e-01  4e-03  2e-02 707:38.3
   68   3808 2.014252997819084e+01 1.4e+01 1.23e-01  4e-03  2e-02 718:10.7
   69   3864 2.014135646687500e+01 1.5e+01 1.16e-01  4e-03  2e-02 728:44.1
   70   3920 2.014282923837414e+01 1.6e+01 1.15e-01  4e-03  2e-02 739:15.9
   71   3976 2.013839766586233e+01 1.8e+01 1.27e-01  4e-03  2e-02 749:45.0
   72   4032 2.013374224489462e+01 1.8e+01 1.45e-01  5e-03  2e-02 760:12.2
   73   4088 2.013742825486981e+01 1.9e+01 1.33e-01  5e-03  2e-02 770:48.2
   74   4144 2.013398984757937e+01 1.9e+01 1.15e-01  4e-03  1e-02 781:20.4
   75   4200 2.013308411475047e+01 1.9e+01 1.04e-01  4e-03  1e-02 791:49.7
   76   4256 2.013138483355090e+01 2.0e+01 1.03e-01  4e-03  1e-02 802:20.3
   77   4312 2.013003451917368e+01 1.9e+01 9.40e-02  3e-03  9e-03 812:50.1
   78   4368 2.013046142816279e+01 1.9e+01 8.46e-02  2e-03  8e-03 823:27.2
   79   4424 2.013064564502273e+01 1.8e+01 7.81e-02  2e-03  7e-03 834:03.7
   80   4480 2.012993224158437e+01 1.8e+01 7.58e-02  2e-03  7e-03 844:36.7
   81   4536 2.012657964848181e+01 1.9e+01 8.65e-02  2e-03  7e-03 855:10.5
   82   4592 2.012733796629351e+01 1.9e+01 9.63e-02  2e-03  7e-03 865:43.0
   83   4648 2.012821844947665e+01 1.9e+01 9.09e-02  2e-03  6e-03 876:19.9
   84   4704 2.012580496731006e+01 1.8e+01 8.53e-02  1e-03  6e-03 886:52.1
   85   4760 2.012784563929566e+01 1.9e+01 8.09e-02  1e-03  6e-03 897:23.9
   86   4816 2.012636821046742e+01 2.0e+01 7.38e-02  1e-03  5e-03 907:57.2
   87   4872 2.012419896959802e+01 2.0e+01 7.10e-02  1e-03  4e-03 918:29.5
   88   4928 2.012529406995219e+01 1.8e+01 6.57e-02  8e-04  4e-03 929:00.7
   89   4984 2.012489314436639e+01 1.9e+01 7.05e-02  8e-04  4e-03 939:31.4
   90   5040 2.012480034904436e+01 2.0e+01 6.93e-02  8e-04  4e-03 950:00.3
   91   5096 2.012460807154464e+01 2.3e+01 6.50e-02  7e-04  3e-03 960:38.4
   92   5152 2.012357730576797e+01 2.4e+01 6.32e-02  7e-04  3e-03 971:11.9
   93   5208 2.012430171878550e+01 2.4e+01 5.96e-02  6e-04  3e-03 981:44.5
   94   5264 2.012378613476510e+01 2.6e+01 5.43e-02  6e-04  2e-03 992:16.2
   95   5320 2.012343817770678e+01 2.8e+01 5.13e-02  6e-04  2e-03 1002:47.2
   96   5376 2.012310809195917e+01 3.2e+01 4.99e-02  5e-04  2e-03 1013:24.8
   97   5432 2.012306466274182e+01 3.3e+01 5.09e-02  6e-04  2e-03 1023:56.5
   98   5488 2.012281600122023e+01 3.7e+01 5.15e-02  6e-04  2e-03 1034:31.0
   99   5544 2.012235653191274e+01 4.1e+01 5.39e-02  6e-04  2e-03 1045:05.2
  100   5600 2.012279535938109e+01 4.4e+01 4.78e-02  5e-04  2e-03 1055:36.8
  101   5656 2.012230959381989e+01 4.7e+01 4.54e-02  5e-04  2e-03 1066:13.2
  102   5712 2.012228536180034e+01 5.1e+01 4.73e-02  6e-04  2e-03 1076:47.9
  103   5768 2.012245505265964e+01 6.8e+01 4.31e-02  5e-04  2e-03 1087:22.9
  104   5824 2.012224498561489e+01 7.6e+01 4.33e-02  5e-04  2e-03 1097:55.5
  105   5880 2.012207607782574e+01 7.9e+01 4.65e-02  5e-04  2e-03 1108:30.8
  106   5936 2.012188647598700e+01 8.6e+01 5.31e-02  6e-04  3e-03 1119:07.1
  107   5992 2.012130956406104e+01 1.0e+02 6.83e-02  7e-04  4e-03 1129:39.2
  108   6048 2.012165498358379e+01 1.0e+02 9.42e-02  9e-04  6e-03 1140:13.1
  109   6104 2.012079678680919e+01 1.0e+02 1.14e-01  1e-03  6e-03 1150:47.2
  110   6160 2.012078843775165e+01 9.8e+01 1.27e-01  1e-03  6e-03 1161:19.4
  111   6216 2.012037197876907e+01 8.8e+01 1.42e-01  1e-03  6e-03 1171:52.4
  112   6272 2.012081906184243e+01 8.5e+01 1.40e-01  9e-04  5e-03 1182:23.4
  113   6328 2.011883946478930e+01 8.1e+01 1.70e-01  1e-03  6e-03 1192:57.7
  114   6384 2.012065296435873e+01 7.4e+01 1.79e-01  1e-03  6e-03 1203:33.2
  115   6440 2.011971385570748e+01 7.0e+01 2.02e-01  1e-03  6e-03 1214:06.6
  116   6496 2.011884345104762e+01 6.4e+01 2.46e-01  1e-03  6e-03 1224:43.4
  117   6552 2.011956401640817e+01 6.0e+01 2.49e-01  1e-03  6e-03 1235:21.6
  118   6608 2.011819710329238e+01 5.4e+01 2.35e-01  1e-03  5e-03 1245:54.6
  119   6664 2.011804507683380e+01 4.9e+01 2.65e-01  1e-03  5e-03 1256:28.5
  120   6720 2.011701659202252e+01 4.8e+01 2.59e-01  1e-03  5e-03 1266:58.9
  121   6776 2.011609383323934e+01 4.6e+01 2.79e-01  9e-04  5e-03 1277:32.8
  122   6832 2.011595223705774e+01 4.8e+01 3.35e-01  1e-03  6e-03 1288:03.6
  123   6888 2.011538976655626e+01 4.6e+01 3.71e-01  1e-03  6e-03 1298:38.8
  124   6944 2.011411614921670e+01 4.8e+01 5.05e-01  1e-03  9e-03 1309:13.2
  125   7000 2.011031981234305e+01 5.2e+01 7.33e-01  2e-03  1e-02 1319:49.5
  126   7056 2.010509827975011e+01 5.0e+01 9.40e-01  2e-03  1e-02 1330:19.4
  127   7112 2.010619823566306e+01 4.6e+01 9.28e-01  2e-03  1e-02 1340:46.8
  128   7168 2.010697752360614e+01 4.4e+01 8.36e-01  2e-03  1e-02 1351:19.5
  129   7224 2.010482914288990e+01 3.9e+01 9.47e-01  2e-03  1e-02 1361:51.5
  130   7280 2.009908849560092e+01 3.7e+01 1.23e+00  2e-03  1e-02 1372:22.6
  131   7336 2.010679149589797e+01 3.4e+01 1.28e+00  2e-03  1e-02 1382:57.3
  132   7392 2.009919940287314e+01 3.2e+01 1.14e+00  2e-03  9e-03 1393:36.0
  133   7448 2.010010723047372e+01 3.0e+01 1.18e+00  2e-03  8e-03 1404:13.3
  134   7504 2.010072894086597e+01 2.9e+01 1.21e+00  2e-03  8e-03 1414:41.9
  135   7560 2.009847132797147e+01 2.8e+01 1.22e+00  2e-03  7e-03 1425:18.8
  136   7616 2.009588614794175e+01 2.4e+01 1.35e+00  2e-03  7e-03 1435:55.9
  137   7672 2.009660359953424e+01 2.1e+01 1.19e+00  1e-03  6e-03 1446:29.6
termination on timeout=86400
final/bestever f-value = 2.009660e+01 2.009589e+01 after 7672/7611 evaluations
incumbent solution: [0.1011898175320079, -0.968124041247621, -0.34531208085009596, -0.6363289706496414, 0.23362839769100913, 0.20614812067934737, -0.24346262706280158, 0.371847835932873]
std deviation: [0.002469819791497608, 0.0014466254945930796, 0.005653028634213336, 0.0017044968803033853, 0.003944040616303265, 0.003004423884893051, 0.005427791872630684, 0.004322081353698513]
