runid: 21342434
CPUs available: 56
Disorder: (0.0005, 20)
Disorder size: 20
Unoptimised score: 21.069534020804973
(28_w,56)-aCMA-ES (mu_w=15.5,w_1=12%) in dimension 8 (seed=343115, Sat Mar 29 13:20:22 2025)
Iterat Nfevals  function value    axis ratio maxstd  minstd
   20   1120 1.917242960319030e+01 5.5e+00 3.08e-01  6e-02  2e-01 208:54.4
   21   1176 1.914555473045489e+01 5.8e+00 2.87e-01  5e-02  2e-01 219:19.8
   22   1232 1.867413203649854e+01 6.4e+00 2.42e-01  4e-02  2e-01 229:44.8
   23   1288 1.877453811945187e+01 7.1e+00 2.34e-01  3e-02  2e-01 240:12.0
   24   1344 1.860822519445728e+01 7.8e+00 2.19e-01  3e-02  1e-01 250:37.6
   25   1400 1.854391239949118e+01 8.7e+00 2.22e-01  3e-02  1e-01 261:04.5
   26   1456 1.856765900662822e+01 1.0e+01 2.02e-01  2e-02  1e-01 271:29.7
   27   1512 1.855247034513765e+01 1.1e+01 2.05e-01  2e-02  1e-01 281:57.2
   28   1568 1.847299512303070e+01 1.1e+01 2.14e-01  2e-02  1e-01 292:24.5
   29   1624 1.847033670824688e+01 1.2e+01 2.20e-01  2e-02  1e-01 302:50.1
   30   1680 1.847410965628065e+01 1.3e+01 1.98e-01  2e-02  1e-01 313:16.3
   31   1736 1.841847915543389e+01 1.4e+01 1.88e-01  1e-02  1e-01 323:41.9
   32   1792 1.838416242983113e+01 1.5e+01 1.95e-01  1e-02  1e-01 334:11.8
   33   1848 1.833429526780919e+01 1.6e+01 1.75e-01  1e-02  9e-02 344:41.8
   34   1904 1.830126989267894e+01 1.6e+01 1.84e-01  9e-03  9e-02 355:09.5
   35   1960 1.822690553084713e+01 1.7e+01 1.96e-01  9e-03  9e-02 365:39.1
   36   2016 1.824002859905464e+01 1.8e+01 1.75e-01  8e-03  7e-02 376:04.7
   37   2072 1.822835932628790e+01 1.9e+01 1.56e-01  6e-03  6e-02 386:31.2
   38   2128 1.820071488070812e+01 2.0e+01 1.75e-01  6e-03  7e-02 396:58.5
   39   2184 1.826213655193954e+01 2.2e+01 1.62e-01  6e-03  6e-02 407:25.6
   40   2240 1.824504417715837e+01 2.2e+01 1.45e-01  5e-03  5e-02 417:52.2
   41   2296 1.819474121810171e+01 2.1e+01 1.52e-01  5e-03  5e-02 428:18.4
   42   2352 1.820495310781482e+01 2.2e+01 1.30e-01  4e-03  4e-02 438:44.6
   43   2408 1.816132905074550e+01 2.1e+01 1.29e-01  4e-03  4e-02 449:11.1
   44   2464 1.814192123167904e+01 2.2e+01 1.28e-01  3e-03  4e-02 459:36.3
   45   2520 1.814457230038730e+01 2.4e+01 1.15e-01  3e-03  3e-02 470:00.6
   46   2576 1.814127308296338e+01 2.6e+01 1.23e-01  3e-03  3e-02 480:26.3
   47   2632 1.815525617157722e+01 2.3e+01 1.13e-01  3e-03  3e-02 490:52.2
   48   2688 1.814470567013164e+01 2.4e+01 1.15e-01  3e-03  3e-02 501:23.7
   49   2744 1.816061375691515e+01 2.4e+01 1.24e-01  3e-03  3e-02 511:48.8
   50   2800 1.814604661816298e+01 2.2e+01 1.30e-01  3e-03  3e-02 522:19.3
   51   2856 1.812568421415701e+01 2.2e+01 1.23e-01  2e-03  3e-02 532:47.0
   52   2912 1.811074747476982e+01 2.3e+01 1.22e-01  2e-03  3e-02 543:14.9
   53   2968 1.813085219465801e+01 2.6e+01 1.08e-01  2e-03  2e-02 553:40.4
   54   3024 1.811294241083299e+01 2.8e+01 9.89e-02  2e-03  2e-02 564:03.1
   55   3080 1.811212888814248e+01 2.9e+01 8.84e-02  1e-03  2e-02 574:26.7
   56   3136 1.811420006381673e+01 3.1e+01 8.06e-02  1e-03  2e-02 584:51.7
   57   3192 1.811152507874131e+01 3.0e+01 7.77e-02  1e-03  2e-02 595:16.3
   58   3248 1.810604322240646e+01 3.4e+01 7.60e-02  9e-04  2e-02 605:42.5
   59   3304 1.810870960911736e+01 3.6e+01 8.11e-02  9e-04  2e-02 616:09.3
   60   3360 1.810804834641571e+01 4.3e+01 7.54e-02  8e-04  2e-02 626:34.5
   61   3416 1.809965934824555e+01 4.8e+01 7.65e-02  8e-04  2e-02 636:59.0
   62   3472 1.810607683949319e+01 5.5e+01 7.29e-02  7e-04  1e-02 647:26.9
   63   3528 1.810395651948617e+01 5.5e+01 7.63e-02  7e-04  1e-02 657:54.4
   64   3584 1.809783228454694e+01 6.0e+01 7.15e-02  7e-04  1e-02 668:19.1
   65   3640 1.810060884223559e+01 6.0e+01 6.46e-02  6e-04  1e-02 678:43.3
   66   3696 1.810055093285621e+01 6.9e+01 5.98e-02  5e-04  9e-03 689:10.4
   67   3752 1.809793627871980e+01 7.7e+01 5.61e-02  5e-04  9e-03 699:37.0
   68   3808 1.809846506390791e+01 8.6e+01 4.99e-02  4e-04  8e-03 710:08.6
   69   3864 1.809747753757679e+01 1.0e+02 5.02e-02  4e-04  8e-03 720:34.3
   70   3920 1.809844965136408e+01 1.2e+02 4.76e-02  4e-04  7e-03 731:00.6
   71   3976 1.809627284245572e+01 1.3e+02 4.63e-02  3e-04  7e-03 741:24.9
   72   4032 1.809698253019660e+01 1.4e+02 4.30e-02  3e-04  7e-03 751:53.6
   73   4088 1.809663980281078e+01 1.6e+02 3.92e-02  3e-04  6e-03 762:22.6
   74   4144 1.809569183087522e+01 1.8e+02 4.62e-02  3e-04  7e-03 772:49.6
   75   4200 1.809626532975468e+01 2.1e+02 4.30e-02  3e-04  6e-03 783:14.3
   76   4256 1.809607452672119e+01 2.1e+02 4.22e-02  3e-04  6e-03 793:41.0
   77   4312 1.809537421151985e+01 2.1e+02 3.91e-02  2e-04  5e-03 804:12.1
   78   4368 1.809516238380801e+01 2.3e+02 3.49e-02  2e-04  4e-03 814:37.0
   79   4424 1.809498392612711e+01 2.5e+02 3.49e-02  2e-04  4e-03 825:02.6
   80   4480 1.809481984691929e+01 2.7e+02 3.30e-02  2e-04  3e-03 835:28.0
   81   4536 1.809488273830110e+01 2.7e+02 3.00e-02  2e-04  3e-03 845:54.6
   82   4592 1.809477809624634e+01 3.0e+02 2.65e-02  1e-04  3e-03 856:20.0
   83   4648 1.809449417552555e+01 3.1e+02 2.46e-02  1e-04  2e-03 866:44.8
   84   4704 1.809447006673838e+01 3.1e+02 2.31e-02  1e-04  2e-03 877:11.3
   85   4760 1.809430465689569e+01 3.3e+02 2.24e-02  9e-05  2e-03 887:39.3
   86   4816 1.809428892240722e+01 3.8e+02 2.07e-02  8e-05  2e-03 898:06.7
   87   4872 1.809426518281624e+01 4.3e+02 2.01e-02  8e-05  2e-03 908:36.3
   88   4928 1.809423349095681e+01 5.0e+02 1.93e-02  7e-05  2e-03 919:02.9
   89   4984 1.809402486810743e+01 5.7e+02 1.96e-02  7e-05  1e-03 929:30.2
   90   5040 1.809414617900474e+01 6.0e+02 1.88e-02  6e-05  1e-03 939:56.0
   91   5096 1.809415735104109e+01 6.4e+02 1.77e-02  5e-05  1e-03 950:21.6
   92   5152 1.809404622726847e+01 6.5e+02 1.71e-02  5e-05  1e-03 960:51.6
   93   5208 1.809407123340261e+01 6.5e+02 1.53e-02  4e-05  8e-04 971:17.2
   94   5264 1.809405047007739e+01 6.8e+02 1.32e-02  3e-05  7e-04 981:43.1
   95   5320 1.809401137995632e+01 7.0e+02 1.28e-02  3e-05  6e-04 992:10.6
   96   5376 1.809401279485011e+01 7.4e+02 1.14e-02  3e-05  5e-04 1002:38.7
   97   5432 1.809402919556017e+01 7.3e+02 1.10e-02  2e-05  5e-04 1013:06.9
   98   5488 1.809400095547574e+01 7.2e+02 1.03e-02  2e-05  4e-04 1023:34.2
   99   5544 1.809400203093977e+01 7.2e+02 9.91e-03  2e-05  4e-04 1034:02.6
  100   5600 1.809399691448632e+01 8.1e+02 9.28e-03  2e-05  4e-04 1044:26.9
  101   5656 1.809398861048766e+01 8.7e+02 1.01e-02  2e-05  3e-04 1054:51.7
  102   5712 1.809396820499792e+01 8.6e+02 9.70e-03  2e-05  3e-04 1065:23.0
  103   5768 1.809397472622175e+01 8.5e+02 1.02e-02  2e-05  3e-04 1075:48.2
  104   5824 1.809398022804261e+01 8.6e+02 8.59e-03  1e-05  3e-04 1086:16.9
  105   5880 1.809396323619737e+01 9.4e+02 8.42e-03  1e-05  3e-04 1096:42.9
  106   5936 1.809396810281979e+01 1.0e+03 8.12e-03  1e-05  2e-04 1107:08.5
  107   5992 1.809396303115917e+01 1.1e+03 7.11e-03  9e-06  2e-04 1117:32.1
  108   6048 1.809395832248796e+01 1.1e+03 6.64e-03  8e-06  2e-04 1128:01.0
  109   6104 1.809395500434338e+01 1.1e+03 6.87e-03  8e-06  2e-04 1138:26.6
  110   6160 1.809395562494525e+01 1.1e+03 6.27e-03  7e-06  1e-04 1148:52.8
  111   6216 1.809394945726192e+01 1.0e+03 5.87e-03  6e-06  1e-04 1159:20.3
  112   6272 1.809395037822675e+01 1.0e+03 5.08e-03  5e-06  1e-04 1169:48.9
  113   6328 1.809394851256834e+01 1.0e+03 5.36e-03  5e-06  1e-04 1180:13.2
  114   6384 1.809394998954746e+01 1.1e+03 5.14e-03  5e-06  9e-05 1190:42.9
  115   6440 1.809395035786888e+01 1.1e+03 4.89e-03  4e-06  8e-05 1201:07.4
  116   6496 1.809394932741563e+01 1.1e+03 4.87e-03  4e-06  8e-05 1211:34.4
  117   6552 1.809394845711588e+01 1.2e+03 4.54e-03  4e-06  7e-05 1222:01.7
  118   6608 1.809394869311487e+01 1.2e+03 4.08e-03  3e-06  6e-05 1232:31.2
  119   6664 1.809394635520103e+01 1.2e+03 4.10e-03  4e-06  6e-05 1242:55.5
  120   6720 1.809394680565143e+01 1.2e+03 3.91e-03  3e-06  5e-05 1253:22.8
  121   6776 1.809394538043903e+01 1.3e+03 3.78e-03  3e-06  5e-05 1263:49.1
  122   6832 1.809394425426596e+01 1.4e+03 3.63e-03  3e-06  5e-05 1274:15.6
  123   6888 1.809394498879768e+01 1.5e+03 3.32e-03  2e-06  4e-05 1284:41.9
  124   6944 1.809394468435288e+01 1.7e+03 2.87e-03  2e-06  4e-05 1295:08.0
  125   7000 1.809394459150291e+01 1.7e+03 2.71e-03  2e-06  3e-05 1305:34.7
  126   7056 1.809394403580317e+01 1.7e+03 2.41e-03  2e-06  3e-05 1316:00.7
  127   7112 1.809394361282203e+01 1.9e+03 2.32e-03  1e-06  3e-05 1326:25.9
  128   7168 1.809394349674942e+01 2.0e+03 2.26e-03  1e-06  3e-05 1336:53.1
  129   7224 1.809394369936558e+01 2.0e+03 2.15e-03  1e-06  3e-05 1347:19.6
  130   7280 1.809394354978967e+01 2.0e+03 2.08e-03  1e-06  2e-05 1357:45.8
  131   7336 1.809394348390327e+01 2.0e+03 2.05e-03  1e-06  2e-05 1368:13.3
  132   7392 1.809394340259843e+01 2.0e+03 1.84e-03  9e-07  2e-05 1378:40.1
  133   7448 1.809394318820290e+01 2.1e+03 1.87e-03  9e-07  2e-05 1389:07.4
  134   7504 1.809394335983198e+01 2.4e+03 1.70e-03  7e-07  2e-05 1399:32.5
  135   7560 1.809394286102062e+01 2.4e+03 1.77e-03  8e-07  2e-05 1409:58.1
  136   7616 1.809394292772820e+01 2.6e+03 1.75e-03  7e-07  2e-05 1420:25.0
  137   7672 1.809394287053014e+01 2.8e+03 1.57e-03  6e-07  1e-05 1430:52.6
  138   7728 1.809394288782264e+01 3.0e+03 1.56e-03  6e-07  1e-05 1441:17.2
termination on timeout=86400
final/bestever f-value = 1.809394e+01 1.809394e+01 after 7728/7524 evaluations
incumbent solution: [0.574179605369052, -0.03636694290805677, -0.15560236947110354, -0.9306966781814695, -0.1424711659298516, 0.07329008555477662, 0.30869590432429345, 0.36114807195202003]
std deviation: [3.823525739043344e-06, 7.794300409629541e-07, 6.702287389951595e-06, 7.828413721289944e-06, 1.7630758763033414e-06, 6.161949863571086e-07, 1.369706899369133e-05, 4.035414882158378e-06]
