runid: 21342426
CPUs available: 56
Disorder: (0.0005, 40)
Disorder size: 40
Unoptimised score: 23.017166621604893
(28_w,56)-aCMA-ES (mu_w=15.5,w_1=12%) in dimension 8 (seed=231589, Fri Mar 28 13:10:02 2025)
Iterat Nfevals  function value    axis ratio maxstd  minstd
   76   4256 1.978995678970912e+01 3.5e+01 4.98e-02  3e-04  3e-03 792:24.5
   77   4312 1.979000188494813e+01 3.5e+01 4.61e-02  3e-04  3e-03 802:51.5
   78   4368 1.978996908803346e+01 3.9e+01 4.27e-02  2e-04  3e-03 813:16.8
   79   4424 1.978997885004045e+01 4.4e+01 3.76e-02  2e-04  2e-03 823:42.8
   80   4480 1.978986164856774e+01 4.7e+01 3.68e-02  2e-04  2e-03 834:07.6
   81   4536 1.978988853592734e+01 5.7e+01 4.06e-02  2e-04  3e-03 844:34.1
   82   4592 1.978988617087519e+01 6.7e+01 4.35e-02  2e-04  3e-03 854:57.7
   83   4648 1.978985090783637e+01 7.9e+01 4.22e-02  2e-04  3e-03 865:23.1
   84   4704 1.978984860400394e+01 8.5e+01 3.63e-02  1e-04  2e-03 875:47.1
   85   4760 1.978986258711038e+01 9.1e+01 3.31e-02  1e-04  2e-03 886:13.8
   86   4816 1.978984160920335e+01 9.8e+01 3.27e-02  1e-04  2e-03 896:39.8
   87   4872 1.978982247117058e+01 1.0e+02 3.23e-02  1e-04  2e-03 907:04.7
   88   4928 1.978982436640768e+01 1.0e+02 3.35e-02  1e-04  1e-03 917:28.5
   89   4984 1.978982969710056e+01 1.1e+02 3.29e-02  1e-04  1e-03 927:53.8
   90   5040 1.978983376643959e+01 1.2e+02 2.89e-02  8e-05  1e-03 938:19.4
   91   5096 1.978982230031810e+01 1.2e+02 3.13e-02  9e-05  1e-03 948:43.9
   92   5152 1.978980860021095e+01 1.3e+02 3.05e-02  8e-05  1e-03 959:08.1
   93   5208 1.978979981973940e+01 1.5e+02 2.86e-02  7e-05  1e-03 969:32.9
   94   5264 1.978980333613721e+01 1.7e+02 2.81e-02  7e-05  1e-03 979:55.2
   95   5320 1.978979708325338e+01 1.8e+02 2.49e-02  6e-05  9e-04 990:22.1
   96   5376 1.978978906873377e+01 1.9e+02 2.12e-02  5e-05  8e-04 1000:49.0
   97   5432 1.978979154596279e+01 2.2e+02 2.09e-02  5e-05  7e-04 1011:15.0
   98   5488 1.978979057254380e+01 2.4e+02 2.22e-02  5e-05  8e-04 1021:40.8
   99   5544 1.978979108544436e+01 2.8e+02 2.15e-02  4e-05  8e-04 1032:02.8
  100   5600 1.978978737681629e+01 3.0e+02 2.15e-02  5e-05  7e-04 1042:26.6
  101   5656 1.978978726789958e+01 3.3e+02 2.23e-02  5e-05  7e-04 1052:49.9
  102   5712 1.978978837180080e+01 3.5e+02 2.34e-02  5e-05  7e-04 1063:16.3
  103   5768 1.978978683566985e+01 3.7e+02 2.25e-02  4e-05  7e-04 1073:40.3
  104   5824 1.978978646676242e+01 4.3e+02 2.19e-02  4e-05  6e-04 1084:07.5
  105   5880 1.978978613293279e+01 4.5e+02 1.97e-02  4e-05  5e-04 1094:31.7
  106   5936 1.978978491774555e+01 4.6e+02 1.94e-02  4e-05  5e-04 1104:55.4
  107   5992 1.978978414272487e+01 4.7e+02 1.81e-02  3e-05  4e-04 1115:16.5
  108   6048 1.978978394300520e+01 5.3e+02 1.72e-02  3e-05  4e-04 1125:40.4
  109   6104 1.978978321409806e+01 5.5e+02 1.58e-02  3e-05  4e-04 1136:05.7
  110   6160 1.978978354441276e+01 6.2e+02 1.61e-02  3e-05  4e-04 1146:35.5
  111   6216 1.978978366267935e+01 7.0e+02 1.48e-02  2e-05  3e-04 1157:00.4
  112   6272 1.978978322060987e+01 7.4e+02 1.54e-02  2e-05  3e-04 1167:24.0
  113   6328 1.978978298091355e+01 7.9e+02 1.47e-02  2e-05  3e-04 1177:48.9
  114   6384 1.978978313566522e+01 8.3e+02 1.54e-02  2e-05  3e-04 1188:12.8
  115   6440 1.978978274678305e+01 9.1e+02 1.53e-02  2e-05  3e-04 1198:39.2
  116   6496 1.978978317169884e+01 1.0e+03 1.48e-02  2e-05  3e-04 1209:05.4
  117   6552 1.978978280918180e+01 1.1e+03 1.40e-02  2e-05  2e-04 1219:27.3
  118   6608 1.978978261706083e+01 1.2e+03 1.27e-02  2e-05  2e-04 1229:50.3
  119   6664 1.978978228348976e+01 1.3e+03 1.40e-02  2e-05  2e-04 1240:14.2
  120   6720 1.978978233090666e+01 1.2e+03 1.24e-02  1e-05  2e-04 1250:39.2
  121   6776 1.978978217917957e+01 1.3e+03 1.07e-02  1e-05  1e-04 1261:02.0
  122   6832 1.978978224944922e+01 1.4e+03 9.41e-03  1e-05  1e-04 1271:26.2
  123   6888 1.978978213741735e+01 1.5e+03 8.61e-03  9e-06  1e-04 1281:51.7
  124   6944 1.978978208761120e+01 1.6e+03 7.67e-03  8e-06  9e-05 1292:16.7
  125   7000 1.978978204175270e+01 1.7e+03 7.00e-03  6e-06  8e-05 1302:44.0
  126   7056 1.978978205348400e+01 2.1e+03 7.00e-03  6e-06  8e-05 1313:13.8
  127   7112 1.978978202388331e+01 2.2e+03 6.41e-03  6e-06  7e-05 1323:38.6
  128   7168 1.978978202879862e+01 2.4e+03 6.38e-03  5e-06  6e-05 1334:06.0
  129   7224 1.978978202518136e+01 2.6e+03 6.36e-03  5e-06  6e-05 1344:35.4
  130   7280 1.978978201389559e+01 2.9e+03 6.19e-03  4e-06  6e-05 1355:04.1
  131   7336 1.978978202212971e+01 3.3e+03 5.80e-03  4e-06  5e-05 1365:31.3
  132   7392 1.978978200553705e+01 3.6e+03 5.37e-03  4e-06  5e-05 1375:56.6
  133   7448 1.978978200034248e+01 3.8e+03 5.37e-03  4e-06  5e-05 1386:21.8
  134   7504 1.978978199563619e+01 4.2e+03 4.50e-03  3e-06  4e-05 1396:46.4
  135   7560 1.978978199614847e+01 4.9e+03 4.38e-03  3e-06  3e-05 1407:10.7
  136   7616 1.978978198869311e+01 5.0e+03 4.22e-03  2e-06  3e-05 1417:33.8
  137   7672 1.978978198302715e+01 5.2e+03 3.82e-03  2e-06  3e-05 1428:00.2
  138   7728 1.978978197941410e+01 5.7e+03 3.93e-03  2e-06  3e-05 1438:26.6
  139   7784 1.978978198274450e+01 6.0e+03 3.78e-03  2e-06  2e-05 1448:51.7
termination on timeout=86400
final/bestever f-value = 1.978978e+01 1.977171e+01 after 7784/1912 evaluations
incumbent solution: [0.8526425451834004, 0.15465214050081458, -0.004098610921435067, -0.3899011658736218, -0.399005159675579, -0.21611994855943034, 0.47589262118000547, 0.28240031080781175]
std deviation: [1.4101661653314248e-05, 1.8407038279695997e-06, 1.3874568418429136e-05, 2.379571139479591e-06, 1.0415783111007282e-05, 1.8522380714622961e-06, 2.4140112617324692e-05, 2.016405127322241e-05]
