runid: 21362543
CPUs available: 56
Disorder: None
Disorder size: None
Unoptimised score: 24.09023936898891
(28_w,56)-aCMA-ES (mu_w=15.5,w_1=12%) in dimension 8 (seed=945509, Sat Apr  5 07:57:37 2025)
Iterat Nfevals  function value    axis ratio maxstd  minstd
   25   1400 1.855722545641724e+01 9.1e+00 2.30e-01  3e-02  2e-01 265:25.0
   26   1456 1.837740312030391e+01 1.1e+01 2.41e-01  3e-02  2e-01 276:06.2
   27   1512 1.849567473456578e+01 1.2e+01 2.39e-01  2e-02  2e-01 286:44.6
   28   1568 1.838525422725915e+01 1.3e+01 2.14e-01  2e-02  1e-01 297:21.9
   29   1624 1.827236873062850e+01 1.4e+01 2.44e-01  2e-02  2e-01 308:05.3
   30   1680 1.827131049942085e+01 1.4e+01 2.55e-01  2e-02  2e-01 318:40.1
   31   1736 1.824041226653604e+01 1.4e+01 2.57e-01  2e-02  2e-01 329:19.2
   32   1792 1.830846921439498e+01 1.4e+01 2.69e-01  2e-02  2e-01 339:52.7
   33   1848 1.814060028307849e+01 1.3e+01 2.74e-01  2e-02  1e-01 350:29.5
   34   1904 1.816692135457718e+01 1.3e+01 2.55e-01  2e-02  1e-01 361:04.6
   35   1960 1.806728354587429e+01 1.4e+01 2.30e-01  1e-02  1e-01 371:38.8
   36   2016 1.804613326752364e+01 1.6e+01 2.18e-01  1e-02  1e-01 382:14.7
   37   2072 1.798165266755988e+01 1.4e+01 2.33e-01  1e-02  1e-01 392:53.2
   38   2128 1.806546128735220e+01 1.6e+01 2.61e-01  1e-02  1e-01 403:31.8
   39   2184 1.808076928129007e+01 1.6e+01 2.49e-01  1e-02  1e-01 414:04.8
   40   2240 1.793541034795532e+01 1.6e+01 2.47e-01  1e-02  1e-01 424:39.4
   41   2296 1.803551528361238e+01 1.5e+01 2.10e-01  9e-03  8e-02 435:17.5
   42   2352 1.800110429333301e+01 1.5e+01 2.16e-01  8e-03  8e-02 445:52.6
   43   2408 1.796675634947982e+01 1.5e+01 2.14e-01  8e-03  7e-02 456:30.0
   44   2464 1.795107912477524e+01 1.5e+01 2.02e-01  7e-03  6e-02 467:09.6
   45   2520 1.794237051419629e+01 1.4e+01 1.94e-01  6e-03  5e-02 477:45.6
   46   2576 1.790218057336716e+01 1.4e+01 1.94e-01  6e-03  5e-02 488:24.8
   47   2632 1.788217085614932e+01 1.4e+01 1.81e-01  5e-03  5e-02 498:59.7
   48   2688 1.791091629011381e+01 1.5e+01 1.73e-01  4e-03  4e-02 509:34.1
   49   2744 1.789534750851739e+01 1.6e+01 1.82e-01  4e-03  5e-02 520:11.6
   50   2800 1.787234599305615e+01 1.7e+01 1.87e-01  4e-03  5e-02 530:47.7
   51   2856 1.786464500454742e+01 1.7e+01 1.64e-01  3e-03  4e-02 541:24.1
   52   2912 1.784851099373250e+01 1.7e+01 1.69e-01  3e-03  4e-02 552:00.8
   53   2968 1.785020535347528e+01 1.7e+01 1.74e-01  4e-03  4e-02 562:36.1
   54   3024 1.784693984104289e+01 1.7e+01 1.67e-01  3e-03  3e-02 573:15.1
   55   3080 1.784166287611787e+01 1.8e+01 1.64e-01  3e-03  3e-02 583:52.3
   56   3136 1.782007559608279e+01 2.0e+01 1.53e-01  2e-03  3e-02 594:39.1
   57   3192 1.782979850979851e+01 2.2e+01 1.38e-01  2e-03  3e-02 605:21.4
   58   3248 1.781729810024580e+01 2.4e+01 1.38e-01  2e-03  3e-02 615:58.7
   59   3304 1.782002957512606e+01 2.8e+01 1.37e-01  2e-03  3e-02 626:35.9
   60   3360 1.781110415551949e+01 3.1e+01 1.36e-01  2e-03  3e-02 637:15.3
   61   3416 1.781407275138993e+01 3.6e+01 1.29e-01  1e-03  3e-02 647:55.4
   62   3472 1.780319987043063e+01 4.1e+01 1.33e-01  1e-03  3e-02 658:35.2
   63   3528 1.780693087542128e+01 4.8e+01 1.28e-01  1e-03  2e-02 669:14.3
   64   3584 1.781013951985543e+01 4.8e+01 1.16e-01  1e-03  2e-02 679:49.8
   65   3640 1.780660573257353e+01 5.3e+01 1.03e-01  8e-04  2e-02 690:24.4
   66   3696 1.780436078772609e+01 6.0e+01 1.06e-01  8e-04  2e-02 701:04.8
   67   3752 1.780231962382298e+01 6.8e+01 1.11e-01  7e-04  2e-02 711:41.1
   68   3808 1.780266245439283e+01 7.9e+01 1.05e-01  7e-04  2e-02 722:21.0
   69   3864 1.780042909138498e+01 9.1e+01 1.02e-01  6e-04  2e-02 732:59.7
   70   3920 1.780156785391064e+01 9.9e+01 9.56e-02  5e-04  2e-02 743:35.5
   71   3976 1.780103971546015e+01 1.2e+02 8.22e-02  4e-04  2e-02 754:09.5
   72   4032 1.780008357937750e+01 1.3e+02 8.56e-02  4e-04  2e-02 764:46.9
   73   4088 1.779943443132553e+01 1.6e+02 8.59e-02  4e-04  2e-02 775:26.3
   74   4144 1.779897122975373e+01 1.7e+02 8.33e-02  4e-04  2e-02 786:05.3
   75   4200 1.779867182795630e+01 1.8e+02 7.20e-02  3e-04  1e-02 796:43.1
   76   4256 1.779836439115023e+01 1.9e+02 6.61e-02  3e-04  1e-02 807:19.9
   77   4312 1.779725807431371e+01 2.1e+02 7.09e-02  3e-04  1e-02 817:55.8
   78   4368 1.779778590057742e+01 2.4e+02 6.25e-02  2e-04  1e-02 828:32.2
   79   4424 1.779676698997462e+01 2.5e+02 6.77e-02  3e-04  1e-02 839:12.5
   80   4480 1.779594223477685e+01 2.8e+02 7.44e-02  3e-04  1e-02 849:51.6
   81   4536 1.779577971014828e+01 3.0e+02 8.21e-02  4e-04  2e-02 860:27.5
   82   4592 1.779656267180434e+01 3.5e+02 7.75e-02  3e-04  2e-02 871:06.9
   83   4648 1.779434077740629e+01 3.8e+02 8.52e-02  4e-04  2e-02 881:43.5
   84   4704 1.779480988560556e+01 4.7e+02 9.84e-02  5e-04  2e-02 892:21.4
   85   4760 1.779412999664554e+01 5.5e+02 9.65e-02  5e-04  2e-02 902:58.3
   86   4816 1.779459668784757e+01 5.6e+02 8.78e-02  4e-04  2e-02 913:36.7
   87   4872 1.779403525865285e+01 5.2e+02 9.65e-02  4e-04  2e-02 924:17.4
   88   4928 1.779411294604595e+01 4.5e+02 9.22e-02  4e-04  1e-02 934:57.5
   89   4984 1.779401944148452e+01 4.6e+02 8.87e-02  3e-04  1e-02 945:34.9
   90   5040 1.779313220079149e+01 4.6e+02 8.06e-02  3e-04  1e-02 956:16.1
   91   5096 1.779355866986270e+01 4.6e+02 7.99e-02  3e-04  9e-03 966:53.5
   92   5152 1.779312874776316e+01 4.6e+02 7.28e-02  2e-04  8e-03 977:29.2
   93   5208 1.779344008487290e+01 4.8e+02 7.26e-02  2e-04  7e-03 988:08.3
   94   5264 1.779303947781978e+01 4.9e+02 6.35e-02  2e-04  6e-03 998:48.8
   95   5320 1.779286527204344e+01 4.9e+02 5.78e-02  1e-04  5e-03 1009:27.4
   96   5376 1.779275219374730e+01 4.7e+02 5.16e-02  1e-04  4e-03 1020:05.9
   97   5432 1.779259672805913e+01 4.9e+02 4.84e-02  1e-04  4e-03 1030:43.1
   98   5488 1.779262913748556e+01 5.2e+02 4.92e-02  1e-04  3e-03 1041:20.4
   99   5544 1.779245254260695e+01 5.3e+02 4.89e-02  9e-05  3e-03 1051:59.0
  100   5600 1.779238558473182e+01 5.3e+02 4.66e-02  8e-05  3e-03 1062:38.1
  101   5656 1.779238504052967e+01 5.4e+02 4.53e-02  7e-05  3e-03 1073:17.6
  102   5712 1.779242683593414e+01 5.5e+02 4.30e-02  7e-05  2e-03 1083:56.3
  103   5768 1.779243037056226e+01 6.0e+02 4.12e-02  6e-05  2e-03 1094:33.3
  104   5824 1.779228883540495e+01 6.1e+02 3.84e-02  5e-05  2e-03 1105:11.1
  105   5880 1.779233709412819e+01 6.3e+02 3.54e-02  5e-05  2e-03 1115:47.9
  106   5936 1.779222351985733e+01 6.6e+02 3.16e-02  4e-05  1e-03 1126:25.0
  107   5992 1.779223306909396e+01 6.5e+02 2.71e-02  3e-05  1e-03 1136:59.8
  108   6048 1.779216274919768e+01 7.0e+02 2.52e-02  3e-05  1e-03 1147:37.1
  109   6104 1.779218573460089e+01 7.6e+02 2.37e-02  2e-05  1e-03 1158:13.5
  110   6160 1.779214622637024e+01 7.6e+02 2.25e-02  2e-05  9e-04 1168:50.6
  111   6216 1.779212248604925e+01 7.8e+02 2.17e-02  2e-05  8e-04 1179:30.4
  112   6272 1.779214395729128e+01 8.0e+02 1.97e-02  2e-05  7e-04 1190:08.0
  113   6328 1.779212339555707e+01 8.4e+02 1.97e-02  1e-05  8e-04 1200:45.5
  114   6384 1.779211720829050e+01 9.7e+02 1.68e-02  1e-05  6e-04 1211:21.0
  115   6440 1.779211341431533e+01 9.6e+02 1.58e-02  1e-05  5e-04 1221:56.8
  116   6496 1.779210274050609e+01 1.0e+03 1.45e-02  9e-06  5e-04 1232:41.3
  117   6552 1.779210192611567e+01 1.1e+03 1.49e-02  8e-06  4e-04 1243:20.3
  118   6608 1.779211097122513e+01 1.0e+03 1.48e-02  8e-06  4e-04 1253:53.4
  119   6664 1.779209666341049e+01 1.1e+03 1.39e-02  7e-06  4e-04 1264:26.9
  120   6720 1.779209285059460e+01 1.3e+03 1.29e-02  6e-06  4e-04 1275:06.5
  121   6776 1.779209515724811e+01 1.3e+03 1.19e-02  5e-06  3e-04 1285:43.7
  122   6832 1.779209318337411e+01 1.5e+03 1.03e-02  5e-06  3e-04 1296:19.9
  123   6888 1.779208673924785e+01 1.7e+03 1.08e-02  5e-06  3e-04 1306:55.2
  124   6944 1.779208884803286e+01 1.9e+03 1.01e-02  4e-06  3e-04 1317:34.4
  125   7000 1.779208945936242e+01 2.2e+03 9.22e-03  4e-06  3e-04 1328:12.6
  126   7056 1.779208498675276e+01 2.4e+03 8.36e-03  3e-06  2e-04 1338:52.6
  127   7112 1.779208585586430e+01 2.4e+03 8.34e-03  3e-06  2e-04 1349:27.9
  128   7168 1.779208553869265e+01 2.6e+03 6.59e-03  3e-06  2e-04 1360:05.1
  129   7224 1.779208325537751e+01 2.9e+03 6.27e-03  2e-06  2e-04 1370:43.6
  130   7280 1.779208288179147e+01 3.0e+03 5.84e-03  2e-06  1e-04 1381:20.5
  131   7336 1.779208225150050e+01 3.0e+03 5.09e-03  2e-06  1e-04 1391:59.1
  132   7392 1.779208126746635e+01 3.5e+03 4.55e-03  2e-06  1e-04 1402:35.1
  133   7448 1.779208228259666e+01 3.8e+03 4.38e-03  1e-06  1e-04 1413:10.4
  134   7504 1.779208134244517e+01 4.4e+03 4.49e-03  2e-06  1e-04 1423:48.0
  135   7560 1.779208135305539e+01 4.6e+03 4.26e-03  1e-06  1e-04 1434:30.7
  136   7616 1.779208142837760e+01 4.9e+03 3.82e-03  1e-06  9e-05 1445:08.1
termination on timeout=86400
final/bestever f-value = 1.779208e+01 1.779208e+01 after 7616/7359 evaluations
incumbent solution: [0.3112845845338955, 0.20255983035101208, 0.40117476730282886, 1.2043014127721483, -0.11866913926164042, 0.0046293734948384515, -0.058280097114730894, 0.039612256473732926]
std deviation: [1.6926728266376576e-05, 1.2590625469996908e-06, 4.688851452997425e-06, 8.53212479131424e-06, 9.859249245189781e-06, 1.5484500424257103e-05, 8.660600506361956e-05, 7.624434698677641e-05]
