runid: 21342442
CPUs available: 56
Disorder: (0.0005, 10)
Disorder size: 10
Unoptimised score: 23.75773369750001
(28_w,56)-aCMA-ES (mu_w=15.5,w_1=12%) in dimension 8 (seed=361313, Sat Mar 29 15:14:27 2025)
Iterat Nfevals  function value    axis ratio maxstd  minstd
   42   2352 2.093231287613406e+01 8.8e+00 9.35e-02  6e-03  2e-02 446:01.0
   43   2408 2.091902839281199e+01 9.6e+00 8.44e-02  5e-03  2e-02 456:39.9
   44   2464 2.092033855209051e+01 1.1e+01 8.28e-02  5e-03  2e-02 467:18.3
   45   2520 2.091965535003903e+01 1.2e+01 8.47e-02  5e-03  2e-02 477:54.5
   46   2576 2.090754086494398e+01 1.3e+01 9.00e-02  5e-03  2e-02 488:31.1
   47   2632 2.091232569051005e+01 1.3e+01 9.28e-02  5e-03  2e-02 499:10.0
   48   2688 2.089943508367271e+01 1.4e+01 1.03e-01  5e-03  2e-02 509:47.5
   49   2744 2.090720203807571e+01 1.4e+01 8.73e-02  4e-03  2e-02 520:23.1
   50   2800 2.089949513674499e+01 1.4e+01 7.49e-02  3e-03  1e-02 530:59.6
   51   2856 2.090298705222365e+01 1.5e+01 7.06e-02  3e-03  1e-02 541:38.0
   52   2912 2.089738606693466e+01 1.5e+01 6.39e-02  2e-03  1e-02 552:13.7
   53   2968 2.089842035849954e+01 1.5e+01 6.27e-02  2e-03  1e-02 562:53.4
   54   3024 2.089359867935255e+01 1.6e+01 6.45e-02  2e-03  1e-02 573:28.7
   55   3080 2.089735818316851e+01 1.7e+01 6.08e-02  2e-03  1e-02 584:07.7
   56   3136 2.089539558258364e+01 1.8e+01 5.79e-02  2e-03  1e-02 594:41.7
   57   3192 2.089420372941720e+01 1.9e+01 5.19e-02  2e-03  8e-03 605:18.2
   58   3248 2.089353299052005e+01 1.9e+01 5.17e-02  1e-03  9e-03 615:55.7
   59   3304 2.089309823673927e+01 2.2e+01 4.66e-02  1e-03  8e-03 626:33.9
   60   3360 2.089308967015811e+01 2.2e+01 4.15e-02  1e-03  6e-03 637:10.1
   61   3416 2.089212914813481e+01 2.2e+01 3.87e-02  9e-04  6e-03 647:49.1
   62   3472 2.089324157769620e+01 2.3e+01 3.87e-02  9e-04  5e-03 658:25.2
   63   3528 2.089264425701800e+01 2.3e+01 3.54e-02  7e-04  5e-03 669:00.7
   64   3584 2.089212432052458e+01 2.5e+01 3.28e-02  6e-04  4e-03 679:35.0
   65   3640 2.089133433211277e+01 2.7e+01 3.37e-02  6e-04  4e-03 690:13.5
   66   3696 2.089172998853359e+01 3.1e+01 3.25e-02  6e-04  4e-03 700:49.5
   67   3752 2.089148748303587e+01 3.3e+01 3.11e-02  5e-04  4e-03 711:24.4
   68   3808 2.089068105258142e+01 3.0e+01 2.79e-02  5e-04  3e-03 722:03.6
   69   3864 2.089082321427756e+01 3.0e+01 2.52e-02  4e-04  3e-03 732:41.2
   70   3920 2.089051649589074e+01 3.1e+01 2.48e-02  3e-04  2e-03 743:17.8
   71   3976 2.089073587248751e+01 3.1e+01 2.14e-02  3e-04  2e-03 753:53.9
   72   4032 2.089025735157773e+01 3.2e+01 2.12e-02  3e-04  2e-03 764:32.1
   73   4088 2.089026579228548e+01 3.3e+01 2.01e-02  2e-04  2e-03 775:17.1
   74   4144 2.089006492872274e+01 4.0e+01 2.19e-02  3e-04  2e-03 785:53.1
   75   4200 2.089013352890417e+01 4.4e+01 1.84e-02  2e-04  2e-03 796:27.6
   76   4256 2.089008492522834e+01 4.7e+01 1.65e-02  2e-04  2e-03 807:02.5
   77   4312 2.089006037834003e+01 5.1e+01 1.51e-02  2e-04  1e-03 817:38.9
   78   4368 2.088992089901333e+01 5.4e+01 1.59e-02  2e-04  2e-03 828:16.7
   79   4424 2.088991216224366e+01 5.1e+01 1.62e-02  2e-04  2e-03 838:54.7
   80   4480 2.088976173920245e+01 5.6e+01 1.53e-02  1e-04  1e-03 849:29.7
   81   4536 2.088985619236077e+01 6.0e+01 1.50e-02  1e-04  1e-03 860:03.6
   82   4592 2.088978068177717e+01 6.6e+01 1.49e-02  1e-04  1e-03 870:42.4
   83   4648 2.088972940149307e+01 6.9e+01 1.65e-02  1e-04  2e-03 881:18.7
   84   4704 2.088972933612995e+01 7.8e+01 1.55e-02  1e-04  1e-03 891:58.3
   85   4760 2.088972682825605e+01 7.9e+01 1.26e-02  1e-04  1e-03 902:37.9
   86   4816 2.088972866146034e+01 7.6e+01 1.19e-02  8e-05  9e-04 913:14.1
   87   4872 2.088967480359618e+01 7.7e+01 1.00e-02  7e-05  8e-04 923:53.4
   88   4928 2.088962880063666e+01 8.2e+01 1.04e-02  7e-05  8e-04 934:30.6
   89   4984 2.088959261376300e+01 8.9e+01 1.09e-02  7e-05  9e-04 945:08.1
   90   5040 2.088963774797382e+01 1.1e+02 9.42e-03  6e-05  7e-04 955:45.1
   91   5096 2.088960999161948e+01 1.1e+02 9.38e-03  6e-05  7e-04 966:19.7
   92   5152 2.088960854553386e+01 1.2e+02 8.57e-03  5e-05  6e-04 976:58.8
   93   5208 2.088955994754174e+01 1.2e+02 8.70e-03  5e-05  6e-04 987:35.3
   94   5264 2.088956939125460e+01 1.3e+02 8.09e-03  4e-05  6e-04 998:11.5
   95   5320 2.088958004423481e+01 1.4e+02 7.48e-03  4e-05  5e-04 1008:48.5
   96   5376 2.088954429398224e+01 1.6e+02 6.70e-03  3e-05  4e-04 1019:25.4
   97   5432 2.088956768581120e+01 1.6e+02 6.40e-03  3e-05  4e-04 1030:03.2
   98   5488 2.088952649938519e+01 1.6e+02 6.21e-03  3e-05  4e-04 1040:38.7
   99   5544 2.088954976040353e+01 1.8e+02 6.49e-03  3e-05  5e-04 1051:18.0
  100   5600 2.088953713921642e+01 2.0e+02 6.61e-03  3e-05  5e-04 1061:56.9
  101   5656 2.088953885399094e+01 2.2e+02 7.26e-03  4e-05  5e-04 1072:32.6
  102   5712 2.088955264353485e+01 2.4e+02 7.73e-03  4e-05  6e-04 1083:08.2
  103   5768 2.088953387879088e+01 2.9e+02 6.89e-03  4e-05  5e-04 1093:43.3
  104   5824 2.088953353711585e+01 2.8e+02 6.15e-03  3e-05  5e-04 1104:16.1
  105   5880 2.088953019171381e+01 2.9e+02 5.74e-03  3e-05  4e-04 1114:52.2
  106   5936 2.088952591730296e+01 3.2e+02 5.47e-03  3e-05  4e-04 1125:25.7
  107   5992 2.088951939217363e+01 3.1e+02 5.39e-03  3e-05  4e-04 1136:05.3
  108   6048 2.088952018804427e+01 3.1e+02 5.43e-03  2e-05  4e-04 1146:42.4
  109   6104 2.088952116048187e+01 3.2e+02 5.40e-03  2e-05  4e-04 1157:19.1
  110   6160 2.088951323601698e+01 3.5e+02 5.05e-03  2e-05  3e-04 1167:56.8
  111   6216 2.088951589927311e+01 3.5e+02 4.50e-03  2e-05  3e-04 1178:36.8
  112   6272 2.088951266443955e+01 3.6e+02 4.44e-03  2e-05  3e-04 1189:12.5
  113   6328 2.088951004949571e+01 3.5e+02 4.37e-03  2e-05  3e-04 1199:50.9
  114   6384 2.088951285250774e+01 3.9e+02 3.99e-03  2e-05  3e-04 1210:26.1
  115   6440 2.088951254270210e+01 4.6e+02 3.55e-03  1e-05  2e-04 1221:01.0
  116   6496 2.088951021133931e+01 4.7e+02 3.44e-03  1e-05  2e-04 1231:36.0
  117   6552 2.088950835343417e+01 4.8e+02 3.68e-03  1e-05  2e-04 1242:12.2
  118   6608 2.088950941532119e+01 4.8e+02 3.75e-03  1e-05  2e-04 1252:47.7
  119   6664 2.088950564603060e+01 5.2e+02 3.52e-03  1e-05  2e-04 1263:22.1
  120   6720 2.088950770894805e+01 5.2e+02 3.40e-03  1e-05  2e-04 1273:58.0
  121   6776 2.088950721729703e+01 6.1e+02 3.28e-03  1e-05  2e-04 1284:32.4
  122   6832 2.088950609876619e+01 7.0e+02 3.04e-03  1e-05  2e-04 1295:07.3
  123   6888 2.088950440588524e+01 7.3e+02 3.13e-03  1e-05  2e-04 1305:42.3
  124   6944 2.088950480771916e+01 7.4e+02 3.04e-03  1e-05  2e-04 1316:15.2
  125   7000 2.088950404355889e+01 7.9e+02 2.91e-03  1e-05  2e-04 1326:55.0
  126   7056 2.088950368130865e+01 9.4e+02 3.09e-03  1e-05  2e-04 1337:30.4
  127   7112 2.088950485244586e+01 1.1e+03 2.76e-03  1e-05  2e-04 1348:06.1
  128   7168 2.088950394584892e+01 1.1e+03 2.53e-03  9e-06  1e-04 1358:44.5
  129   7224 2.088950329798493e+01 1.1e+03 2.43e-03  9e-06  1e-04 1369:24.2
  130   7280 2.088950344858615e+01 1.3e+03 2.36e-03  8e-06  1e-04 1380:00.9
  131   7336 2.088950299975711e+01 1.2e+03 2.24e-03  7e-06  1e-04 1390:35.9
  132   7392 2.088950304094900e+01 1.3e+03 2.34e-03  7e-06  1e-04 1401:14.3
  133   7448 2.088950284485268e+01 1.3e+03 2.43e-03  7e-06  1e-04 1411:51.8
  134   7504 2.088950250122663e+01 1.3e+03 2.16e-03  6e-06  1e-04 1422:27.0
  135   7560 2.088950235328717e+01 1.3e+03 2.20e-03  6e-06  1e-04 1433:04.8
  136   7616 2.088950240775631e+01 1.4e+03 1.97e-03  5e-06  9e-05 1443:41.9
termination on timeout=86400
final/bestever f-value = 2.088950e+01 2.088950e+01 after 7616/7559 evaluations
incumbent solution: [0.08706978706832594, -0.3287393669809387, 0.5135681517134902, -0.026141042293951314, 0.04898822036805566, -0.6129587738655173, -0.18367340109857058, 0.009088995005973868]
std deviation: [3.4449740582343445e-05, 5.363603707244075e-06, 1.2827937888930208e-05, 1.8645532377988887e-05, 1.3981117159539303e-05, 1.4156195669733486e-05, 8.804832359928315e-05, 2.123098309237045e-05]
