runid: 21342430
CPUs available: 56
Disorder: (0.0005, 40)
Disorder size: 40
Unoptimised score: 22.875977335483693
(28_w,56)-aCMA-ES (mu_w=15.5,w_1=12%) in dimension 8 (seed=323611, Fri Mar 28 14:57:58 2025)
Iterat Nfevals  function value    axis ratio maxstd  minstd
   34   1904 1.902486531985719e+01 9.9e+00 2.35e-01  1e-02  9e-02 411:26.9
   35   1960 1.897159670331558e+01 1.0e+01 2.60e-01  1e-02  1e-01 423:30.4
   36   2016 1.886019606630931e+01 1.0e+01 2.65e-01  1e-02  1e-01 435:35.0
   37   2072 1.888549975754241e+01 1.1e+01 2.27e-01  1e-02  8e-02 447:40.8
   38   2128 1.882099951687501e+01 1.1e+01 2.29e-01  1e-02  8e-02 459:45.4
   39   2184 1.883577242978295e+01 1.1e+01 2.44e-01  1e-02  8e-02 471:50.7
   40   2240 1.880284162703703e+01 1.2e+01 2.47e-01  1e-02  8e-02 483:56.8
   41   2296 1.876708358536153e+01 1.2e+01 2.28e-01  9e-03  7e-02 496:02.7
   42   2352 1.876895951665706e+01 1.3e+01 2.13e-01  8e-03  6e-02 508:09.1
   43   2408 1.878601780435142e+01 1.2e+01 2.18e-01  8e-03  6e-02 520:13.0
   44   2464 1.877041356876390e+01 1.3e+01 1.98e-01  7e-03  5e-02 532:19.1
   45   2520 1.878148250516337e+01 1.3e+01 1.84e-01  6e-03  4e-02 544:24.9
   46   2576 1.873443174134585e+01 1.2e+01 1.94e-01  6e-03  5e-02 556:30.9
   47   2632 1.873273290540577e+01 1.4e+01 2.07e-01  6e-03  6e-02 568:38.4
   48   2688 1.874302742737016e+01 1.6e+01 2.03e-01  6e-03  5e-02 580:45.2
   49   2744 1.874586712285832e+01 1.6e+01 2.00e-01  6e-03  5e-02 592:52.1
   50   2800 1.873907896456763e+01 1.5e+01 1.89e-01  6e-03  4e-02 604:58.8
   51   2856 1.872730070795504e+01 1.5e+01 1.74e-01  5e-03  4e-02 617:03.1
   52   2912 1.874170604582152e+01 1.5e+01 1.69e-01  4e-03  3e-02 629:08.5
   53   2968 1.873842426207635e+01 1.5e+01 1.80e-01  5e-03  4e-02 641:12.3
   54   3024 1.872928563844482e+01 1.5e+01 1.71e-01  4e-03  3e-02 653:14.7
   55   3080 1.873101351622898e+01 1.6e+01 1.64e-01  4e-03  3e-02 665:21.1
   56   3136 1.872511665902329e+01 1.8e+01 1.63e-01  4e-03  4e-02 677:26.3
   57   3192 1.872792098747674e+01 2.1e+01 1.67e-01  4e-03  3e-02 689:30.8
   58   3248 1.872835964802081e+01 2.1e+01 1.59e-01  3e-03  3e-02 701:34.6
   59   3304 1.872784694804012e+01 2.1e+01 1.50e-01  3e-03  3e-02 713:41.3
   60   3360 1.872634847472390e+01 2.0e+01 1.66e-01  3e-03  3e-02 725:46.7
   61   3416 1.872044721855569e+01 1.8e+01 1.73e-01  3e-03  3e-02 737:52.2
   62   3472 1.872193795344228e+01 1.6e+01 1.71e-01  3e-03  2e-02 749:58.5
   63   3528 1.872674843115140e+01 1.5e+01 1.66e-01  3e-03  2e-02 762:04.8
   64   3584 1.872503266662937e+01 1.5e+01 1.51e-01  2e-03  2e-02 774:10.0
   65   3640 1.871990998463732e+01 1.4e+01 1.54e-01  2e-03  2e-02 786:14.3
   66   3696 1.872046130242217e+01 1.4e+01 1.46e-01  2e-03  1e-02 798:18.2
   67   3752 1.871998028466491e+01 1.3e+01 1.43e-01  2e-03  1e-02 810:23.7
   68   3808 1.872151464986986e+01 1.2e+01 1.29e-01  2e-03  1e-02 822:28.9
   69   3864 1.871956802013523e+01 1.2e+01 1.27e-01  1e-03  9e-03 834:32.8
   70   3920 1.871829932518056e+01 1.2e+01 1.25e-01  1e-03  8e-03 846:40.3
   71   3976 1.871657492613022e+01 1.1e+01 1.27e-01  1e-03  8e-03 858:45.0
   72   4032 1.871561477957058e+01 1.0e+01 1.53e-01  1e-03  9e-03 870:51.8
   73   4088 1.871637081666258e+01 1.0e+01 1.68e-01  2e-03  9e-03 882:55.1
   74   4144 1.871718541484988e+01 1.1e+01 1.60e-01  1e-03  8e-03 894:57.8
   75   4200 1.871694234662510e+01 1.0e+01 1.54e-01  1e-03  7e-03 907:03.4
   76   4256 1.871626890708847e+01 9.9e+00 1.31e-01  1e-03  6e-03 919:08.6
   77   4312 1.871558818312950e+01 9.7e+00 1.23e-01  1e-03  5e-03 931:13.0
   78   4368 1.871447854343102e+01 9.5e+00 1.31e-01  1e-03  5e-03 943:15.2
   79   4424 1.871384707509442e+01 9.4e+00 1.27e-01  1e-03  4e-03 955:18.7
   80   4480 1.871513599292892e+01 9.0e+00 1.17e-01  9e-04  4e-03 967:22.9
   81   4536 1.871411606313804e+01 9.0e+00 1.22e-01  9e-04  4e-03 979:29.8
   82   4592 1.871383117972874e+01 9.1e+00 1.14e-01  8e-04  4e-03 991:33.3
   83   4648 1.871349005573147e+01 9.0e+00 1.05e-01  7e-04  3e-03 1003:38.0
   84   4704 1.871387084875792e+01 8.4e+00 9.19e-02  6e-04  3e-03 1015:46.6
   85   4760 1.871303724842532e+01 8.9e+00 8.21e-02  5e-04  2e-03 1027:53.4
   86   4816 1.871300169470543e+01 1.0e+01 7.22e-02  4e-04  2e-03 1039:58.4
   87   4872 1.871312136267179e+01 1.0e+01 6.77e-02  4e-04  2e-03 1052:03.5
   88   4928 1.871297835755153e+01 9.8e+00 6.42e-02  4e-04  2e-03 1064:09.1
   89   4984 1.871286339067107e+01 1.0e+01 6.15e-02  3e-04  2e-03 1076:12.0
   90   5040 1.871292070607310e+01 1.1e+01 5.53e-02  3e-04  1e-03 1088:17.4
   91   5096 1.871277309707354e+01 1.2e+01 5.48e-02  3e-04  1e-03 1100:21.2
   92   5152 1.871275140437371e+01 1.2e+01 5.92e-02  3e-04  1e-03 1112:24.8
   93   5208 1.871276294501141e+01 1.2e+01 6.05e-02  3e-04  1e-03 1124:27.7
   94   5264 1.871278514159219e+01 1.3e+01 6.16e-02  3e-04  1e-03 1136:34.4
   95   5320 1.871273398580614e+01 1.5e+01 5.87e-02  2e-04  1e-03 1148:40.8
   96   5376 1.871262625906944e+01 1.6e+01 5.90e-02  2e-04  1e-03 1160:45.6
   97   5432 1.871260774434460e+01 1.9e+01 5.57e-02  2e-04  1e-03 1172:50.3
   98   5488 1.871262532747599e+01 2.1e+01 5.53e-02  2e-04  1e-03 1184:57.7
   99   5544 1.871260508914496e+01 2.4e+01 4.97e-02  2e-04  1e-03 1197:02.0
  100   5600 1.871256267571429e+01 2.6e+01 4.50e-02  1e-04  1e-03 1209:06.7
  101   5656 1.871258400808290e+01 2.8e+01 3.79e-02  1e-04  7e-04 1221:10.7
  102   5712 1.871254332677608e+01 2.7e+01 3.81e-02  1e-04  8e-04 1233:17.2
  103   5768 1.871253756475021e+01 3.1e+01 3.40e-02  8e-05  6e-04 1245:23.0
  104   5824 1.871252839869441e+01 3.1e+01 3.17e-02  7e-05  5e-04 1257:27.2
  105   5880 1.871252935180281e+01 3.2e+01 2.89e-02  5e-05  5e-04 1269:30.5
  106   5936 1.871251630767091e+01 3.3e+01 3.25e-02  6e-05  5e-04 1281:36.4
  107   5992 1.871252147846864e+01 4.0e+01 3.28e-02  6e-05  5e-04 1293:41.0
  108   6048 1.871251547071373e+01 4.3e+01 2.93e-02  5e-05  4e-04 1305:44.9
  109   6104 1.871251855752366e+01 4.2e+01 2.71e-02  4e-05  4e-04 1317:48.4
  110   6160 1.871251061122371e+01 4.2e+01 2.52e-02  3e-05  3e-04 1329:53.1
  111   6216 1.871251483927515e+01 4.2e+01 2.35e-02  3e-05  3e-04 1341:58.9
  112   6272 1.871251206726010e+01 4.8e+01 2.16e-02  3e-05  3e-04 1354:00.7
  113   6328 1.871250727539731e+01 5.8e+01 2.20e-02  3e-05  3e-04 1366:05.2
  114   6384 1.871250582153771e+01 6.3e+01 2.16e-02  3e-05  2e-04 1378:09.6
  115   6440 1.871250287622956e+01 6.4e+01 1.95e-02  2e-05  2e-04 1390:16.5
  116   6496 1.871250238430295e+01 7.4e+01 1.84e-02  2e-05  2e-04 1402:21.6
  117   6552 1.871250294266520e+01 7.8e+01 1.90e-02  2e-05  2e-04 1414:27.2
  118   6608 1.871250231773204e+01 7.9e+01 2.17e-02  2e-05  2e-04 1426:32.9
  119   6664 1.871250277715691e+01 8.9e+01 1.93e-02  2e-05  2e-04 1438:38.5
  120   6720 1.871249963326301e+01 9.0e+01 1.84e-02  2e-05  2e-04 1450:45.3
termination on timeout=86400
final/bestever f-value = 1.871250e+01 1.870057e+01 after 6720/1293 evaluations
incumbent solution: [0.6342689696772864, 0.0809016670735957, -0.12075570506578143, 0.9813843628277762, 0.247629649886711, -0.06823638515044504, 0.47290448978475086, -0.5126036249484655]
std deviation: [0.00011228286265842812, 5.027745773575821e-05, 0.0001824530999697428, 4.17934673046309e-05, 4.736211636863461e-05, 1.784346617323626e-05, 7.936635344022714e-05, 2.881829317586177e-05]
