runid: 21342444
CPUs available: 56
Disorder: (0.0005, 1)
Disorder size: 1
Unoptimised score: 23.086511540173404
(28_w,56)-aCMA-ES (mu_w=15.5,w_1=12%) in dimension 8 (seed=461721, Sun Mar 30 14:31:39 2025)
Iterat Nfevals  function value    axis ratio maxstd  minstd
   41   2296 2.013038480375530e+01 7.2e+00 2.53e-01  4e-02  1e-01 431:05.8
   42   2352 1.999603150794052e+01 7.3e+00 2.20e-01  3e-02  9e-02 441:36.0
   43   2408 1.996618158944139e+01 7.0e+00 2.28e-01  3e-02  1e-01 452:09.5
   44   2464 1.992776521978757e+01 6.9e+00 2.18e-01  3e-02  9e-02 462:38.6
   45   2520 1.984996457993171e+01 7.0e+00 2.34e-01  3e-02  1e-01 473:08.8
   46   2576 1.983429250294675e+01 7.0e+00 2.35e-01  3e-02  9e-02 483:40.2
   47   2632 1.990084680282033e+01 7.1e+00 2.59e-01  3e-02  9e-02 494:10.7
   48   2688 1.989699343785236e+01 7.0e+00 2.41e-01  2e-02  9e-02 504:42.4
   49   2744 1.990927276995274e+01 7.3e+00 2.18e-01  2e-02  7e-02 515:13.4
   50   2800 1.981974244048372e+01 7.7e+00 1.95e-01  2e-02  6e-02 525:42.8
   51   2856 1.978698907530667e+01 7.8e+00 1.97e-01  1e-02  6e-02 536:12.2
   52   2912 1.983484262891042e+01 7.5e+00 1.89e-01  1e-02  5e-02 546:41.1
   53   2968 1.981298080817953e+01 7.3e+00 1.68e-01  1e-02  4e-02 557:13.7
   54   3024 1.977885719715455e+01 7.4e+00 1.73e-01  1e-02  4e-02 567:44.2
   55   3080 1.975994691150991e+01 6.7e+00 1.72e-01  1e-02  4e-02 578:14.1
   56   3136 1.978047364132987e+01 6.4e+00 1.71e-01  9e-03  3e-02 588:42.4
   57   3192 1.976533762847715e+01 6.4e+00 1.61e-01  8e-03  3e-02 599:13.3
   58   3248 1.978212646464247e+01 6.2e+00 1.62e-01  8e-03  3e-02 609:41.9
   59   3304 1.975852883461393e+01 6.3e+00 1.43e-01  7e-03  2e-02 620:16.6
   60   3360 1.978863371960423e+01 5.5e+00 1.31e-01  6e-03  2e-02 630:46.5
   61   3416 1.975030548793696e+01 5.4e+00 1.43e-01  6e-03  2e-02 641:15.9
   62   3472 1.974845775018028e+01 5.1e+00 1.50e-01  6e-03  2e-02 651:45.8
   63   3528 1.973852115170940e+01 5.4e+00 1.47e-01  6e-03  2e-02 662:14.0
   64   3584 1.972613100750486e+01 5.2e+00 1.46e-01  6e-03  2e-02 672:45.2
   65   3640 1.972405569202470e+01 5.9e+00 1.42e-01  5e-03  2e-02 683:13.4
   66   3696 1.973453950700431e+01 5.8e+00 1.35e-01  5e-03  1e-02 693:44.0
   67   3752 1.972384838862173e+01 5.9e+00 1.31e-01  5e-03  1e-02 704:15.1
   68   3808 1.971673288992813e+01 6.2e+00 1.47e-01  5e-03  2e-02 714:47.0
   69   3864 1.971959492855090e+01 6.6e+00 1.48e-01  5e-03  1e-02 725:25.4
   70   3920 1.969315704717506e+01 6.4e+00 1.33e-01  4e-03  1e-02 735:57.0
   71   3976 1.970910005072027e+01 6.6e+00 1.23e-01  4e-03  1e-02 746:28.4
   72   4032 1.971097775379582e+01 6.4e+00 1.18e-01  3e-03  1e-02 756:59.4
   73   4088 1.969726213628369e+01 6.6e+00 1.24e-01  3e-03  1e-02 767:28.1
   74   4144 1.970174700150661e+01 6.9e+00 1.28e-01  3e-03  9e-03 777:58.3
   75   4200 1.970383131639621e+01 8.3e+00 1.48e-01  3e-03  1e-02 788:29.6
   76   4256 1.969838202933865e+01 7.8e+00 1.46e-01  3e-03  1e-02 798:59.1
   77   4312 1.969734162678553e+01 8.3e+00 1.43e-01  3e-03  9e-03 809:31.0
   78   4368 1.969300929159834e+01 9.2e+00 1.26e-01  3e-03  8e-03 820:02.4
   79   4424 1.969608221725933e+01 9.6e+00 1.22e-01  3e-03  8e-03 830:30.5
   80   4480 1.968461539190150e+01 1.0e+01 1.19e-01  3e-03  7e-03 841:02.6
   81   4536 1.968496914954597e+01 1.1e+01 1.15e-01  3e-03  8e-03 851:31.6
   82   4592 1.969180825111475e+01 1.2e+01 1.13e-01  2e-03  7e-03 862:05.5
   83   4648 1.968458064329621e+01 1.2e+01 1.12e-01  2e-03  7e-03 872:38.3
   84   4704 1.968584887134642e+01 1.3e+01 1.03e-01  2e-03  6e-03 883:09.1
   85   4760 1.968338747482736e+01 1.3e+01 9.31e-02  2e-03  5e-03 893:43.0
   86   4816 1.968510170863694e+01 1.3e+01 8.90e-02  2e-03  5e-03 904:16.1
   87   4872 1.968390710636757e+01 1.3e+01 8.36e-02  1e-03  5e-03 914:48.8
   88   4928 1.968200184045648e+01 1.4e+01 7.92e-02  1e-03  4e-03 925:18.0
   89   4984 1.968253857162349e+01 1.5e+01 7.58e-02  1e-03  4e-03 935:46.8
   90   5040 1.968232951412592e+01 1.6e+01 6.76e-02  9e-04  4e-03 946:19.0
   91   5096 1.968129261774180e+01 1.6e+01 6.73e-02  8e-04  3e-03 956:49.3
   92   5152 1.968055099269584e+01 1.6e+01 6.06e-02  6e-04  3e-03 967:18.8
   93   5208 1.967986031902367e+01 1.6e+01 6.03e-02  6e-04  3e-03 977:49.3
   94   5264 1.967978911607343e+01 1.6e+01 5.79e-02  5e-04  3e-03 988:19.0
   95   5320 1.967975129132898e+01 1.7e+01 4.96e-02  4e-04  2e-03 998:49.7
   96   5376 1.967939176782927e+01 1.7e+01 4.99e-02  3e-04  2e-03 1009:21.5
   97   5432 1.967933781063820e+01 1.9e+01 4.68e-02  3e-04  2e-03 1019:53.9
   98   5488 1.967931018184267e+01 2.1e+01 4.58e-02  3e-04  2e-03 1030:30.1
   99   5544 1.967924005516215e+01 2.1e+01 5.17e-02  3e-04  2e-03 1040:59.3
  100   5600 1.967951673989997e+01 2.1e+01 4.27e-02  3e-04  2e-03 1051:28.6
  101   5656 1.967902861240504e+01 2.2e+01 3.91e-02  2e-04  1e-03 1061:57.1
  102   5712 1.967889390471498e+01 2.3e+01 3.54e-02  2e-04  1e-03 1072:26.6
  103   5768 1.967892035490799e+01 2.5e+01 3.38e-02  2e-04  1e-03 1082:56.9
  104   5824 1.967891749244091e+01 2.6e+01 2.82e-02  1e-04  1e-03 1093:25.9
  105   5880 1.967889845280725e+01 2.7e+01 2.44e-02  1e-04  8e-04 1103:56.0
  106   5936 1.967876159737575e+01 2.9e+01 2.39e-02  1e-04  8e-04 1114:25.6
  107   5992 1.967875403206309e+01 3.0e+01 2.42e-02  1e-04  8e-04 1124:55.6
  108   6048 1.967871130281529e+01 3.6e+01 2.34e-02  1e-04  8e-04 1135:25.4
  109   6104 1.967867616835679e+01 3.8e+01 2.29e-02  1e-04  8e-04 1145:55.9
  110   6160 1.967866836873652e+01 4.2e+01 2.27e-02  1e-04  8e-04 1156:32.3
  111   6216 1.967859448883826e+01 4.5e+01 2.55e-02  1e-04  8e-04 1167:01.9
  112   6272 1.967859861523749e+01 4.5e+01 2.37e-02  9e-05  7e-04 1177:35.6
  113   6328 1.967862239422966e+01 4.7e+01 2.31e-02  8e-05  6e-04 1188:04.0
  114   6384 1.967859105682608e+01 4.9e+01 1.97e-02  6e-05  5e-04 1198:34.4
  115   6440 1.967858239352282e+01 5.0e+01 1.97e-02  6e-05  5e-04 1209:02.8
  116   6496 1.967860042310792e+01 5.4e+01 1.76e-02  6e-05  4e-04 1219:35.6
  117   6552 1.967855583907962e+01 6.0e+01 1.61e-02  5e-05  4e-04 1230:09.8
  118   6608 1.967856553345413e+01 6.1e+01 1.41e-02  4e-05  3e-04 1240:39.1
  119   6664 1.967856408622172e+01 6.2e+01 1.22e-02  3e-05  2e-04 1251:08.0
  120   6720 1.967853853485390e+01 6.5e+01 1.27e-02  3e-05  2e-04 1261:37.0
  121   6776 1.967853420633520e+01 6.4e+01 1.22e-02  3e-05  2e-04 1272:06.6
  122   6832 1.967853618333484e+01 6.5e+01 1.15e-02  3e-05  2e-04 1282:35.8
  123   6888 1.967853642154045e+01 6.9e+01 1.03e-02  3e-05  2e-04 1293:09.8
  124   6944 1.967853157755382e+01 7.4e+01 1.01e-02  2e-05  2e-04 1303:39.2
  125   7000 1.967852593988590e+01 7.8e+01 9.39e-03  2e-05  2e-04 1314:10.5
  126   7056 1.967853166418281e+01 8.6e+01 8.75e-03  2e-05  1e-04 1324:43.6
  127   7112 1.967852207770606e+01 9.4e+01 8.80e-03  2e-05  1e-04 1335:15.2
  128   7168 1.967852157676053e+01 9.9e+01 8.67e-03  2e-05  1e-04 1345:42.8
  129   7224 1.967852785658247e+01 1.0e+02 8.61e-03  2e-05  1e-04 1356:12.5
  130   7280 1.967852507084158e+01 1.1e+02 7.66e-03  2e-05  1e-04 1366:43.1
  131   7336 1.967852114547905e+01 1.1e+02 7.59e-03  2e-05  1e-04 1377:13.9
  132   7392 1.967851766788926e+01 1.1e+02 6.57e-03  1e-05  9e-05 1387:48.9
  133   7448 1.967852061929230e+01 1.2e+02 6.90e-03  2e-05  1e-04 1398:18.8
  134   7504 1.967851960739000e+01 1.4e+02 6.45e-03  1e-05  1e-04 1408:53.0
  135   7560 1.967851912045828e+01 1.5e+02 5.90e-03  1e-05  9e-05 1419:22.0
  136   7616 1.967851688814383e+01 1.6e+02 5.64e-03  1e-05  9e-05 1429:49.1
  137   7672 1.967851693299442e+01 1.8e+02 5.09e-03  1e-05  8e-05 1440:22.3
termination on timeout=86400
final/bestever f-value = 1.967852e+01 1.967852e+01 after 7672/7586 evaluations
incumbent solution: [0.3179175960899769, -1.1290839536072192, -0.08531412449247609, -0.2228853901175285, 0.23804079020692595, -0.23271700590011501, 0.33469872671123047, -0.7610782225179398]
std deviation: [1.3940442084372707e-05, 1.3957217977491938e-05, 5.0016914521908075e-05, 1.239037401127966e-05, 2.723364646610802e-05, 9.533186703858118e-06, 7.611167459367902e-05, 4.185958742033849e-05]
