runid: 21342435
CPUs available: 56
Disorder: (0.0005, 20)
Disorder size: 20
Unoptimised score: 24.187272821120157
(28_w,56)-aCMA-ES (mu_w=15.5,w_1=12%) in dimension 8 (seed=319333, Sat Mar 29 13:22:25 2025)
Iterat Nfevals  function value    axis ratio maxstd  minstd
   28   1568 2.048508356764980e+01 7.4e+00 1.76e-01  2e-02  1e-01 299:55.6
   29   1624 2.051977254451463e+01 7.7e+00 1.84e-01  2e-02  1e-01 310:38.5
   30   1680 2.044187978581944e+01 8.1e+00 1.63e-01  2e-02  1e-01 321:16.2
   31   1736 2.042694335778717e+01 9.0e+00 1.41e-01  1e-02  9e-02 331:59.3
   32   1792 2.031818623171010e+01 9.4e+00 1.68e-01  1e-02  1e-01 342:44.3
   33   1848 2.041422125969054e+01 9.2e+00 1.37e-01  1e-02  8e-02 353:25.3
   34   1904 2.038169725719163e+01 9.0e+00 1.30e-01  1e-02  7e-02 364:07.4
   35   1960 2.031500679333813e+01 9.7e+00 1.38e-01  1e-02  8e-02 374:50.3
   36   2016 2.036870320745646e+01 1.1e+01 1.31e-01  8e-03  7e-02 385:32.6
   37   2072 2.027017280112603e+01 1.1e+01 1.30e-01  8e-03  7e-02 396:17.1
   38   2128 2.032313441721046e+01 1.1e+01 1.29e-01  7e-03  6e-02 407:02.5
   39   2184 2.026628316084461e+01 1.2e+01 1.23e-01  6e-03  6e-02 417:44.5
   40   2240 2.025458619544051e+01 1.2e+01 1.20e-01  6e-03  6e-02 428:31.6
   41   2296 2.023739372957085e+01 1.2e+01 1.23e-01  6e-03  6e-02 439:15.4
   42   2352 2.023607521562196e+01 1.3e+01 1.12e-01  5e-03  5e-02 450:03.1
   43   2408 2.024768652544771e+01 1.4e+01 1.02e-01  4e-03  4e-02 460:46.9
   44   2464 2.025114702232169e+01 1.5e+01 1.01e-01  4e-03  4e-02 471:28.8
   45   2520 2.022045011888647e+01 1.6e+01 8.97e-02  3e-03  3e-02 482:08.8
   46   2576 2.022861128288664e+01 1.7e+01 9.07e-02  3e-03  3e-02 492:50.9
   47   2632 2.022111088228086e+01 1.9e+01 9.78e-02  3e-03  3e-02 503:34.0
   48   2688 2.020398645151866e+01 2.2e+01 9.98e-02  3e-03  3e-02 514:16.1
   49   2744 2.020839509803598e+01 2.5e+01 9.33e-02  2e-03  3e-02 525:00.2
   50   2800 2.018742430339896e+01 2.9e+01 1.05e-01  3e-03  4e-02 535:42.1
   51   2856 2.020156395619301e+01 3.5e+01 1.05e-01  2e-03  4e-02 546:25.9
   52   2912 2.018160144732092e+01 3.9e+01 8.73e-02  2e-03  3e-02 557:09.6
   53   2968 2.019103757098690e+01 3.7e+01 9.36e-02  2e-03  4e-02 567:55.2
   54   3024 2.018270409591824e+01 4.4e+01 9.48e-02  2e-03  4e-02 578:37.5
   55   3080 2.018824254687528e+01 4.6e+01 8.82e-02  2e-03  3e-02 589:19.6
   56   3136 2.018019831867592e+01 4.4e+01 9.43e-02  2e-03  3e-02 600:03.2
   57   3192 2.016473529517431e+01 4.7e+01 1.06e-01  2e-03  3e-02 610:44.2
   58   3248 2.017593607288852e+01 4.6e+01 1.06e-01  2e-03  3e-02 621:27.5
   59   3304 2.016758039034858e+01 4.9e+01 1.14e-01  2e-03  4e-02 632:09.6
   60   3360 2.017739077353636e+01 5.3e+01 1.06e-01  2e-03  3e-02 642:52.2
   61   3416 2.017933225959722e+01 5.1e+01 9.71e-02  2e-03  3e-02 653:39.3
   62   3472 2.017213034829032e+01 4.9e+01 9.41e-02  1e-03  2e-02 664:23.5
   63   3528 2.016879210960764e+01 5.3e+01 8.53e-02  1e-03  2e-02 675:08.7
   64   3584 2.016445723680233e+01 5.1e+01 8.27e-02  1e-03  2e-02 685:52.4
   65   3640 2.016626900963922e+01 5.2e+01 7.44e-02  1e-03  2e-02 696:32.5
   66   3696 2.015969726852397e+01 5.9e+01 8.15e-02  1e-03  2e-02 707:17.5
   67   3752 2.016924272634401e+01 5.5e+01 8.52e-02  1e-03  2e-02 718:00.3
   68   3808 2.016027267972475e+01 6.0e+01 8.33e-02  1e-03  2e-02 728:44.7
   69   3864 2.016375372174396e+01 6.5e+01 9.71e-02  1e-03  3e-02 739:28.4
   70   3920 2.015983917704485e+01 7.8e+01 8.19e-02  8e-04  2e-02 750:12.1
   71   3976 2.015740360009956e+01 8.1e+01 7.59e-02  7e-04  2e-02 760:53.1
   72   4032 2.015841228728577e+01 8.2e+01 7.56e-02  7e-04  2e-02 771:36.2
   73   4088 2.015771599775341e+01 8.6e+01 7.71e-02  7e-04  2e-02 782:17.0
   74   4144 2.015661424783206e+01 8.9e+01 7.72e-02  6e-04  2e-02 792:57.4
   75   4200 2.015685845167143e+01 9.0e+01 7.00e-02  5e-04  1e-02 803:39.3
   76   4256 2.015529631108773e+01 8.8e+01 7.28e-02  5e-04  1e-02 814:19.3
   77   4312 2.015370114202799e+01 9.3e+01 7.47e-02  5e-04  1e-02 825:06.5
   78   4368 2.015316402453768e+01 9.6e+01 7.36e-02  4e-04  1e-02 835:49.8
   79   4424 2.015055472760274e+01 9.9e+01 6.80e-02  4e-04  1e-02 846:31.1
   80   4480 2.015246761255154e+01 9.8e+01 6.15e-02  3e-04  8e-03 857:15.2
   81   4536 2.015181689882142e+01 9.5e+01 6.14e-02  3e-04  8e-03 867:58.0
   82   4592 2.015211292371047e+01 1.0e+02 6.19e-02  3e-04  7e-03 878:41.6
   83   4648 2.015207119678653e+01 9.6e+01 5.73e-02  3e-04  6e-03 889:23.5
   84   4704 2.015244829802071e+01 9.6e+01 5.07e-02  2e-04  5e-03 900:04.6
   85   4760 2.015064180463768e+01 9.5e+01 5.02e-02  2e-04  4e-03 910:55.1
   86   4816 2.015076239085457e+01 1.0e+02 6.26e-02  3e-04  5e-03 921:33.6
   87   4872 2.015114284720750e+01 1.0e+02 5.72e-02  2e-04  4e-03 932:19.1
   88   4928 2.015025211664000e+01 9.3e+01 4.97e-02  2e-04  3e-03 943:01.9
   89   4984 2.015047651277287e+01 9.2e+01 4.38e-02  2e-04  2e-03 953:41.6
   90   5040 2.015040801403262e+01 9.0e+01 3.73e-02  1e-04  2e-03 964:25.3
   91   5096 2.014930715138032e+01 8.6e+01 3.65e-02  1e-04  2e-03 975:08.2
   92   5152 2.014954231595219e+01 9.4e+01 4.46e-02  1e-04  2e-03 985:47.3
   93   5208 2.014887811973421e+01 9.7e+01 4.47e-02  1e-04  2e-03 996:33.0
   94   5264 2.014950846298780e+01 1.0e+02 3.90e-02  1e-04  2e-03 1007:19.7
   95   5320 2.014909174983879e+01 9.9e+01 3.49e-02  8e-05  1e-03 1018:03.9
   96   5376 2.014901183372958e+01 1.1e+02 3.69e-02  8e-05  2e-03 1028:46.2
   97   5432 2.014924554629296e+01 1.2e+02 3.99e-02  8e-05  2e-03 1039:28.6
   98   5488 2.014895937181902e+01 1.2e+02 3.43e-02  7e-05  1e-03 1050:07.4
   99   5544 2.014889150046686e+01 1.2e+02 3.32e-02  6e-05  1e-03 1060:50.8
  100   5600 2.014887978359688e+01 1.3e+02 3.22e-02  6e-05  1e-03 1071:38.3
  101   5656 2.014885264196828e+01 1.3e+02 3.14e-02  6e-05  1e-03 1082:21.1
  102   5712 2.014871448596093e+01 1.3e+02 3.00e-02  5e-05  9e-04 1093:03.8
  103   5768 2.014868045200712e+01 1.3e+02 2.56e-02  4e-05  7e-04 1103:44.4
  104   5824 2.014856294969680e+01 1.3e+02 2.08e-02  3e-05  6e-04 1114:26.4
  105   5880 2.014846730043953e+01 1.4e+02 2.18e-02  3e-05  6e-04 1125:06.6
  106   5936 2.014834160142203e+01 1.4e+02 2.44e-02  3e-05  6e-04 1135:55.3
  107   5992 2.014845522667212e+01 1.4e+02 2.35e-02  3e-05  5e-04 1146:38.7
  108   6048 2.014836198731555e+01 1.5e+02 2.18e-02  2e-05  5e-04 1157:22.5
  109   6104 2.014834730448444e+01 1.5e+02 2.15e-02  2e-05  4e-04 1168:05.8
  110   6160 2.014834283276992e+01 1.5e+02 2.28e-02  2e-05  4e-04 1178:46.5
  111   6216 2.014840373982062e+01 1.5e+02 2.01e-02  2e-05  3e-04 1189:30.4
  112   6272 2.014827877275554e+01 1.4e+02 1.71e-02  2e-05  3e-04 1200:11.3
  113   6328 2.014829510593474e+01 1.6e+02 1.45e-02  1e-05  2e-04 1210:51.7
  114   6384 2.014827547484765e+01 1.7e+02 1.49e-02  1e-05  2e-04 1221:32.4
  115   6440 2.014826610120152e+01 1.6e+02 1.40e-02  1e-05  2e-04 1232:16.6
  116   6496 2.014825186437887e+01 1.7e+02 1.40e-02  1e-05  2e-04 1243:03.6
  117   6552 2.014826155979416e+01 1.8e+02 1.36e-02  9e-06  2e-04 1253:47.3
  118   6608 2.014823916930613e+01 1.8e+02 1.23e-02  8e-06  2e-04 1264:32.2
  119   6664 2.014823147546426e+01 2.0e+02 1.17e-02  7e-06  1e-04 1275:14.7
  120   6720 2.014822601251476e+01 1.9e+02 1.02e-02  6e-06  1e-04 1286:02.3
  121   6776 2.014822057025940e+01 2.0e+02 9.30e-03  6e-06  1e-04 1296:44.4
  122   6832 2.014821144933696e+01 2.0e+02 8.14e-03  5e-06  9e-05 1307:28.6
  123   6888 2.014819619423368e+01 2.0e+02 7.79e-03  4e-06  8e-05 1318:10.8
  124   6944 2.014820340394163e+01 2.1e+02 6.71e-03  3e-06  7e-05 1328:54.7
  125   7000 2.014819779874416e+01 2.2e+02 7.00e-03  3e-06  7e-05 1339:36.5
  126   7056 2.014820047128156e+01 2.5e+02 6.30e-03  3e-06  6e-05 1350:22.6
  127   7112 2.014819263427275e+01 2.5e+02 6.18e-03  3e-06  6e-05 1361:03.4
  128   7168 2.014819250944898e+01 2.8e+02 6.47e-03  3e-06  7e-05 1371:49.2
  129   7224 2.014818845365421e+01 3.1e+02 6.32e-03  3e-06  6e-05 1382:32.0
  130   7280 2.014819263166232e+01 3.4e+02 5.79e-03  3e-06  5e-05 1393:13.4
  131   7336 2.014818902510779e+01 3.5e+02 5.02e-03  2e-06  5e-05 1403:55.1
  132   7392 2.014818638074466e+01 3.9e+02 4.98e-03  2e-06  5e-05 1414:36.7
  133   7448 2.014818820036338e+01 4.4e+02 4.74e-03  2e-06  4e-05 1425:24.0
  134   7504 2.014818755103997e+01 4.7e+02 3.99e-03  2e-06  4e-05 1436:05.9
  135   7560 2.014818637874584e+01 5.0e+02 3.72e-03  2e-06  3e-05 1446:49.8
termination on timeout=86400
final/bestever f-value = 2.014819e+01 2.014819e+01 after 7560/7515 evaluations
incumbent solution: [0.5754099602551302, 0.032972636912612416, -0.2788536052559999, 0.6801808340375446, 0.612177642017828, 0.28216586146730693, 0.06758489703398443, -0.2692546523589281]
std deviation: [2.24788138056262e-05, 1.5305669873709005e-06, 1.2840476578948635e-05, 1.754356038217469e-05, 5.796205155970053e-06, 1.5194071313821789e-06, 3.201129724015716e-05, 7.629636505906222e-06]
