% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=205627, Fri Dec  8 18:26:40 2023, <python>{}</python>
1 56 0.4412755692677723 1.0000437509570452 0.9774843201915964 9.7748432019159637e-01 1.0 1.0   
2 112 0.409560835567821 1.1854297067200108 0.9231575847642123 9.2315758476421228e-01 1.0 1.0   
3 168 0.41533151398814083 1.3420875280885527 0.9231575847642123 9.4259511804299656e-01 1.0 1.0   
4 224 0.37727499014367766 1.528286619467367 0.9231575847642123 9.2634884439378629e-01 1.0 1.0   
5 280 0.3605885282072846 1.578097246014797 0.9195898566485532 9.1958985664855319e-01 0.9922723653129384 1.0   
6 336 0.3172247821123005 1.6173530488208452 0.9195898566485532 9.2931104448279678e-01 0.9901939012006892 1.0   
7 392 0.3305991772135985 1.669018596573682 0.9195898566485532 9.3685466303932607e-01 0.9884350602144955 1.0   
8 448 0.30903665240417305 1.841991562248603 0.9195898566485532 9.3375032640761535e-01 0.9906384373802906 1.0   
9 504 0.26713159022039146 1.9248275839347517 0.9195898566485532 9.2835842360890619e-01 0.9832991495532425 1.0   
10 560 0.26871494670220647 2.3067715739039136 0.9115151113816109 9.1151511138161090e-01 0.9718979033364062 1.0   
11 616 0.2745842791366498 2.487453611077765 0.9115151113816109 9.1868888060419063e-01 0.9713302773863717 1.0   
12 672 0.26997986164238374 2.6175337318060077 0.9115151113816109 9.1897627300065099e-01 0.9727447009613199 1.0   
13 728 0.2492515183412681 3.082591938947499 0.9080434073463405 9.0804340734634048e-01 0.9558173270886612 1.0   
14 784 0.24661536199640285 3.704359683107087 0.9080434073463405 9.1439077077820674e-01 0.9535193028087614 1.0   
15 840 0.23938543290134484 4.855290275563387 0.9080434073463405 9.1585073165901598e-01 0.9473429471852685 1.0   
16 896 0.21280657975237097 5.635650858109369 0.907852347325743 9.0785234732574305e-01 0.937685223815031 1.0   
17 952 0.19412554328672704 6.252722668484555 0.907852347325743 9.1033180159037796e-01 0.9316514265412563 1.0   
18 1008 0.19021627527519958 8.302331348295388 0.907852347325743 9.1133155739898775e-01 0.9269335548123357 1.0   
19 1064 0.18667944759415914 9.231913686255472 0.903099235801587 9.0309923580158702e-01 0.9264075700445248 1.0   
20 1120 0.16633241833724613 11.000473877946277 0.903099235801587 9.0766086807465407e-01 0.9218800764309187 1.0   
21 1176 0.15281442136110118 12.431924600907488 0.903099235801587 9.0419389858573851e-01 0.9191874249307651 0.9339459491185834   
22 1232 0.15770830051714832 13.359256399990473 0.903099235801587 9.0540805012760794e-01 0.9197291092256885 1.0   
23 1288 0.14313472805819946 14.484524688291723 0.903099235801587 9.0583597228003765e-01 0.9189366030539228 1.0   
24 1344 0.12761381328220722 15.82254466759801 0.903099235801587 9.0617861025679936e-01 0.9176178522154519 1.0   
25 1400 0.12509596150896665 16.382531907042605 0.903099235801587 9.0385923034678817e-01 0.9152873396660903 0.9245562518075386   
26 1456 0.12090210036183763 17.18624223296735 0.903099235801587 9.0333974900077507e-01 0.9147260745073912 1.0   
27 1512 0.11472799266053238 17.377129829252016 0.8990639139174655 8.9906391391746554e-01 0.9150193655007631 1.0   
28 1568 0.11626027459686451 18.06685303371475 0.8990639139174655 9.0244410552389431e-01 0.9127704197887361 1.0   
29 1624 0.10163519696200131 18.753226482051883 0.8972978074360275 8.9729780743602749e-01 0.9113917216565521 1.0   
30 1680 0.10410005079975916 20.244281455293077 0.8945944163962893 8.9459441639628934e-01 0.91049096961693 1.0   
31 1736 0.11634691739308482 20.54502720608861 0.8945944163962893 9.0086701658359980e-01 0.910990385188499 0.9207566458466964   
32 1792 0.10986046799146149 24.226462200549598 0.8945944163962893 8.9937519634229235e-01 0.9117599390921239 1.0   
33 1848 0.10860618388125753 25.91085222347209 0.8945944163962893 8.9936230993473354e-01 0.9101632150187624 1.0   
34 1904 0.1221618913405719 28.32356912758148 0.8945944163962893 8.9646877199523944e-01 0.9107904220111804 1.0   
35 1960 0.11627428309637095 31.23959423047367 0.8945944163962893 9.0343701709484758e-01 0.9112537168917894 1.0   
36 2016 0.1152444446456462 33.83193718221818 0.8945944163962893 9.0060630389534502e-01 0.9103786544829949 1.0   
37 2072 0.10882922247786771 33.53853955157921 0.8945944163962893 8.9656842128100800e-01 0.9100631804358972 1.0   
38 2128 0.10092001051073528 35.1100381861369 0.8945944163962893 9.0033318616501501e-01 0.9102019478253065 1.0   
39 2184 0.10265028876569937 34.08944941554381 0.8945944163962893 8.9692994550866989e-01 0.9090434053997429 0.9200642397212294   
40 2240 0.09550586311302535 36.15834584520126 0.8945944163962893 8.9899631311673223e-01 0.9087023792900404 1.0   
41 2296 0.09591958700863436 36.41127431105455 0.8945944163962893 8.9750157711640743e-01 0.9090233236162032 1.0   
42 2352 0.08843324988806119 37.90537853466382 0.8945944163962893 9.0059435682119149e-01 0.9073378833743894 1.0   
43 2408 0.08858933909137631 39.260099210080995 0.8945944163962893 8.9819775887425102e-01 0.9078019678450762 1.0   
44 2464 0.07706630281752645 43.118633652086544 0.8945944163962893 8.9788904764068234e-01 0.9074097592623791 1.0   
45 2520 0.06571796949242882 45.137608112961246 0.8945944163962893 8.9692069951178544e-01 0.9076156003339133 0.9126299135659065   
46 2576 0.05872985994061835 50.250924190441175 0.8945944163962893 9.0014133388241557e-01 0.9065907164346863 0.913934242887978   
47 2632 0.0717060020804874 48.30800723052545 0.8945632573140587 8.9456325731405872e-01 0.9061721531597275 0.9158746576619871   
48 2688 0.07357283052228089 44.43653062981383 0.8945632573140587 8.9729765352133950e-01 0.9055491078093078 0.9115889662916937   
49 2744 0.06801290721541874 44.62382193786774 0.8945632573140587 8.9680563163649785e-01 0.905734699795525 0.9121402541965785   
50 2800 0.06286569046088941 45.112923780369265 0.8934071899085625 8.9340718990856249e-01 0.9041302661661854 0.9111908132869533   
51 2856 0.07065275302340114 46.602004666100036 0.8934071899085625 8.9721832570347249e-01 0.904992610262896 0.9108690576706684   
52 2912 0.06428292976944339 53.36744752873319 0.8934071899085625 8.9439275353662984e-01 0.9047658872028703 0.9119223594698669   
53 2968 0.07305659696707921 55.73099769237858 0.8934071899085625 8.9616344622769539e-01 0.904468451467185 0.910214942491575   
54 3024 0.07807713078325473 60.93032316461443 0.8934071899085625 8.9344782301918502e-01 0.9027740024433302 0.909322315696454   
55 3080 0.07255405602944542 62.008740945114646 0.8934071899085625 8.9819614873819154e-01 0.9036952461812182 0.9156047529565522   
56 3136 0.07564919107202353 63.32366335703436 0.8934071899085625 8.9590992735206276e-01 0.9029466488750487 0.9109214532287713   
57 3192 0.07060959691158429 61.24488858072991 0.8934071899085625 8.9717526834868755e-01 0.9034205838497694 0.9104387201224635   
58 3248 0.07127489127305463 58.414592490205344 0.893107910876188 8.9310791087618802e-01 0.9019153275087378 0.9096308000206871   
59 3304 0.0719662438068607 62.06275168209209 0.893107910876188 8.9450594974332909e-01 0.9022209741420069 0.9096168334147583   
60 3360 0.07209469442756425 60.0820516920579 0.893107910876188 8.9312378171616524e-01 0.9021750248197857 0.907625996491173   
61 3416 0.0712863740425924 63.73392750194841 0.8913136958202652 8.9131369582026521e-01 0.9015453901015077 0.9073525405201102   
62 3472 0.07483397186599001 58.44568292527304 0.8901282965975319 8.9012829659753190e-01 0.9015761642027671 0.9070541285723288   
