runid: 21342439
CPUs available: 56
Disorder: (0.0005, 10)
Disorder size: 10
Unoptimised score: 23.98537589767812
(28_w,56)-aCMA-ES (mu_w=15.5,w_1=12%) in dimension 8 (seed=334465, Sat Mar 29 13:27:44 2025)
Iterat Nfevals  function value    axis ratio maxstd  minstd
  122   6832 2.061595435621342e+01 1.6e+02 7.23e-02  2e-04  8e-04 1281:47.0
  123   6888 2.061596149288626e+01 1.4e+02 6.86e-02  1e-04  7e-04 1292:18.7
  124   6944 2.061593402015145e+01 1.4e+02 7.18e-02  2e-04  6e-04 1302:44.0
  125   7000 2.061595567917862e+01 1.4e+02 6.78e-02  1e-04  6e-04 1313:14.7
  126   7056 2.061594813375125e+01 1.5e+02 7.00e-02  1e-04  5e-04 1323:43.7
  127   7112 2.061594582807399e+01 1.5e+02 6.87e-02  1e-04  5e-04 1334:13.0
  128   7168 2.061593744234791e+01 1.5e+02 6.23e-02  1e-04  4e-04 1344:44.0
  129   7224 2.061593151161589e+01 1.4e+02 5.62e-02  1e-04  3e-04 1355:13.0
  130   7280 2.061592951835087e+01 1.4e+02 5.61e-02  1e-04  3e-04 1365:46.7
  131   7336 2.061592576119486e+01 1.2e+02 5.58e-02  1e-04  3e-04 1376:19.1
  132   7392 2.061591683445740e+01 1.3e+02 4.93e-02  9e-05  2e-04 1386:44.8
  133   7448 2.061591786180955e+01 1.3e+02 4.53e-02  8e-05  2e-04 1397:15.7
  134   7504 2.061591337254576e+01 1.4e+02 4.07e-02  6e-05  2e-04 1407:46.2
  135   7560 2.061591316270624e+01 1.4e+02 3.99e-02  6e-05  1e-04 1418:17.4
  136   7616 2.061591328374145e+01 1.5e+02 4.32e-02  6e-05  1e-04 1428:51.0
  137   7672 2.061591296918282e+01 1.5e+02 4.27e-02  6e-05  1e-04 1439:17.3
  138   7728 2.061591123258593e+01 1.6e+02 4.00e-02  5e-05  1e-04 1449:48.1
termination on timeout=86400
final/bestever f-value = 2.061591e+01 2.061591e+01 after 7728/7683 evaluations
incumbent solution: [0.2473328043537894, 0.2505019633481081, 0.5043508223468878, 0.4708823531900007, 0.8313910483685099, -1.2662780711022021, -0.03902715978773981, 0.005909506115166359]
std deviation: [6.22201920605786e-05, 5.320537691010494e-05, 7.17914842103794e-05, 5.177724466151561e-05, 7.503863247702196e-05, 5.3575706246156054e-05, 8.467957591602976e-05, 0.00011810078549325151]
