% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=231022, Fri Mar 28 13:16:34 2025, <python>{}</python>
1 56 0.4308478638677116 0 0 0.38776784483527327 0.3836386925578083 0.4031514404881039 0.38414644733306097 0.42498476135435315 0.38591396017005275 0.42700094563297614 0.41204749233842747
2 112 0.4198134962541732 0 0 0.3582092536778377 0.33937336088993914 0.3759717076389478 0.369364834243723 0.38264502825969526 0.3451385400416399 0.37872617191991625 0.39380269941919555
3 168 0.38984671274160754 0 0 0.3180015008583482 0.28384252651489605 0.344365271550535 0.33230242035846025 0.33377049660443486 0.30352021763820913 0.3450170054765259 0.34862772836924855
4 224 0.41244465056040147 0 0 0.35371639524697523 0.26544794685188916 0.3593584460849946 0.37213737526160046 0.3352488470467683 0.29794906895445505 0.34793039981784835 0.35876565654190606
5 280 0.39612713721966003 0 0 0.3223079854951172 0.2407300425812856 0.3252598941668935 0.3440533971612 0.3104083141899116 0.2764463004508469 0.31252064883168235 0.32020295166876245
6 336 0.37710859814116166 0 0 0.2851860441198556 0.21996431724481696 0.30727174734608037 0.3063881568720055 0.26951197771483865 0.2586250312877309 0.28325413869945215 0.28030899105748536
7 392 0.32835204250063205 0 0 0.23746158757478897 0.1721424394022113 0.24496702834097364 0.24665620154936527 0.22211299757466868 0.20043360232015103 0.23331351105833686 0.23236441600351768
8 448 0.37027116086778933 0 0 0.26157319657514955 0.17675305638959654 0.28603745575132866 0.2578382173832082 0.2593363637711511 0.21927201326895185 0.2607572072251029 0.28737089779613345
9 504 0.3391317333274009 0 0 0.2363282836307408 0.1432998550240121 0.24798942373963714 0.21403579768462236 0.23813841424983145 0.1876357507602666 0.24151869544501828 0.262391890422595
10 560 0.3128718812439319 0 0 0.21673129543886435 0.12421169284328935 0.2246044602155098 0.1833000385941821 0.2164544035716746 0.1650006050252822 0.20638466614902448 0.24008404515882495
11 616 0.3182825676765003 0 0 0.21961854231849948 0.12501442286478123 0.21418241962089368 0.20252722640125526 0.22536774832225073 0.1663628412003353 0.19983003821069353 0.25732601744551137
12 672 0.356626246632316 0 0 0.24032673775625651 0.14555115798309085 0.21785751504317039 0.22448766671960801 0.25440107223151787 0.20384231704773764 0.22104874480583447 0.29457550056144766
13 728 0.39750109341790096 0 0 0.28743486656425465 0.15556807435536701 0.23546859124199782 0.2261880816643591 0.260540871184609 0.21383772262132025 0.2474863015788002 0.3366112430534903
14 784 0.39996516979597024 0 0 0.2646520286406889 0.1456816075841728 0.22863808743292066 0.2129167952141967 0.2470754428971469 0.19708587663484337 0.26217135540811287 0.3329512764644713
15 840 0.41149207326343007 0 0 0.27270503072740215 0.14074066025138302 0.24386017833573145 0.2078241417181964 0.23457984317528155 0.199853094260812 0.2503444637573949 0.32821820625760345
16 896 0.39909083573815335 0 0 0.24770605516968003 0.12675618866601357 0.22226132505984958 0.18457970748381372 0.219373281098699 0.1871595337915415 0.23586375440296323 0.310080103540859
17 952 0.36914627740264594 0 0 0.21923048292229474 0.10811030859780854 0.19321366725451442 0.1607029078103254 0.19175879847341418 0.16204609966158762 0.2182083112048892 0.2846125371217402
18 1008 0.33556599354923594 0 0 0.19878430036709976 0.0909892221019104 0.15792787836328548 0.13793784275785587 0.15581562131218846 0.1375906904630604 0.19150316663050304 0.2543627086872743
19 1064 0.3165997694917593 0 0 0.1832108497987574 0.07580004680795686 0.14655739002116536 0.12579928998913573 0.13441950550604734 0.11836815174955703 0.17088214134740515 0.22534553847600503
20 1120 0.30398591784836854 0 0 0.1652129350168891 0.06936641135580382 0.13719115731166584 0.11685250114153282 0.12003448863276518 0.1044302352354847 0.1532124221146072 0.1974532938169797
21 1176 0.2827134917982294 0 0 0.14158422714816443 0.059345755961861875 0.1298186342199479 0.10828684847490024 0.10767384434821498 0.08690499484324134 0.13488500382903365 0.16761062502191737
22 1232 0.2720782845295349 0 0 0.13186107682332357 0.05156000347255289 0.12345618175149127 0.10367876174823765 0.0987463468891956 0.074137634634257 0.12664580427940544 0.1499422735967046
23 1288 0.25994340911979974 0 0 0.1183311805679262 0.04611661433617354 0.1117655890191758 0.09780783198893007 0.09011706284380448 0.06536533542690585 0.11868560477991348 0.1333778050986103
24 1344 0.2486831620482174 0 0 0.11783926724278113 0.039028984459363494 0.10215657788919248 0.0927486257124648 0.08334426750427255 0.055020933751477825 0.10483555840138754 0.12453563623567752
25 1400 0.2686400344175561 0 0 0.12594175578672898 0.03802573058571339 0.11459431813315644 0.09914589716007963 0.08376133674641603 0.0565086690790375 0.10911961352321127 0.13319487679794056
26 1456 0.26274570080025295 0 0 0.11679346505364045 0.03231334739182263 0.11593286772463358 0.09764547607561469 0.07626642485568415 0.047427413938173464 0.11206559558944279 0.12085428862219386
27 1512 0.24330303864743982 0 0 0.10851642282254907 0.02781964207215457 0.1053540016469705 0.09161452387948212 0.06651737767311104 0.04064513377063022 0.1038297097623557 0.10605873989835292
28 1568 0.22259683161103738 0 0 0.0939072141386341 0.02361340045759014 0.09542456473178668 0.08253034043937552 0.056910864216284225 0.03605646483685233 0.09529654244581696 0.09227648917912981
29 1624 0.21059034794522802 0 0 0.09023266988832493 0.02003577984265475 0.08941116063640321 0.08003502143710675 0.05400333863298915 0.03091880923284486 0.08790610922365862 0.0849794387689138
30 1680 0.19825013688108775 0 0 0.08694841219936743 0.01721448445700507 0.07985946606823202 0.07393187997508498 0.051973924489024576 0.0259321971294486 0.0812872371285574 0.07504260916029548
31 1736 0.21712567410471978 0 0 0.08869570211468375 0.017591102240614376 0.08719291599776381 0.07777001728419561 0.05826956448519447 0.025296122963012074 0.09526825333272675 0.07936979408884494
32 1792 0.23286881056335693 0 0 0.09023766766544553 0.01796948133748985 0.0919161899745268 0.08201648014358187 0.05877654962962612 0.024055911259165286 0.09969707898109614 0.07885606914605307
33 1848 0.24731906472158396 0 0 0.09021420099482778 0.01787321658142281 0.09300900232572328 0.09058723598076195 0.06047605445930644 0.02482986401263 0.1000470090839918 0.08073904355983304
34 1904 0.24638470754933334 0 0 0.08811131629436762 0.016800805763764037 0.08382558635767764 0.08602651745572601 0.05419584105219813 0.023337712095414367 0.09540853692664102 0.07568470976667613
35 1960 0.2817221202115742 0 0 0.0924415814690004 0.018836947733545023 0.09181075302055085 0.09348342245852881 0.058468350507927216 0.02619185294783655 0.10081767828358087 0.09242990232865654
36 2016 0.2508890940698412 0 0 0.07905716945530712 0.015506063330112466 0.07839133881190989 0.08135763473884847 0.047731388583043266 0.021218466952297867 0.08388792945219081 0.07542007298911002
37 2072 0.23307967477307379 0 0 0.07011454709305433 0.013649768883622515 0.06753658936183828 0.06980385532450382 0.03992886462775032 0.018680593627718102 0.07340404701782045 0.0675350528353896
38 2128 0.21931168022451072 0 0 0.06053672797257542 0.012141726986324838 0.06170885942313581 0.06100137272925083 0.0347776234311775 0.015468501083144497 0.06505525553735597 0.06009459551279093
39 2184 0.19728592122043034 0 0 0.05041457936539588 0.010866867318414141 0.05480951757558782 0.05118114682454317 0.03073426023559568 0.012750584176527711 0.053156915985265105 0.05130687543745509
40 2240 0.20329626154872088 0 0 0.05237605557006612 0.010066149038455988 0.05104177959182638 0.05318888800958913 0.029175557818342163 0.01220953346617956 0.051924515595796306 0.047008785958447465
41 2296 0.19586680514831947 0 0 0.04884825027932429 0.008580895497873609 0.04717996419025877 0.05070719207018512 0.027062170545120983 0.011395293098023035 0.04831971933064756 0.04415727917112415
42 2352 0.2012302092153544 0 0 0.04790344870622839 0.008502173406592907 0.04671999571745765 0.04990894375932437 0.02591086056553091 0.011485321781075378 0.05101144734417612 0.04278244214419361
43 2408 0.1877151826840956 0 0 0.040753924527611465 0.007377278699980314 0.04182277894429219 0.04536780741328379 0.02237630081703845 0.010603924213496046 0.04331144725181346 0.038353383771628294
44 2464 0.19913314793023904 0 0 0.04200922967445723 0.007282994621785674 0.041744634897273016 0.0491517985436188 0.022515995656967033 0.011629872668418756 0.04362463172461092 0.04175505067663213
45 2520 0.23248087581113447 0 0 0.05251402791683492 0.00851455880520752 0.04638675747520885 0.05725135507457032 0.02539212276923491 0.01424890609223372 0.04523611719879878 0.055669733491544374
46 2576 0.2640222680286358 0 0 0.05477940521726213 0.00959300034691308 0.05180022603302436 0.0633249701045729 0.02866812380032402 0.015710356861528857 0.047557917608721044 0.06426458259590646
