runid: 21342445
CPUs available: 56
Disorder: (0.0005, 1)
Disorder size: 1
Unoptimised score: 23.388307166694492
(28_w,56)-aCMA-ES (mu_w=15.5,w_1=12%) in dimension 8 (seed=475657, Sun Mar 30 14:33:36 2025)
Iterat Nfevals  function value    axis ratio maxstd  minstd
   20   1120 2.054505567323577e+01 2.9e+00 3.14e-01  9e-02  2e-01 214:06.5
   21   1176 2.038472266166834e+01 3.1e+00 3.08e-01  8e-02  2e-01 224:47.8
   22   1232 2.027530997161850e+01 3.5e+00 3.42e-01  9e-02  2e-01 235:29.1
   23   1288 2.037978082510857e+01 3.7e+00 3.61e-01  9e-02  2e-01 246:12.5
   24   1344 2.006544154416418e+01 4.2e+00 3.87e-01  9e-02  3e-01 256:57.6
   25   1400 2.023474248576160e+01 4.9e+00 4.21e-01  1e-01  3e-01 267:41.5
   26   1456 2.019801250554297e+01 5.1e+00 3.79e-01  8e-02  2e-01 278:20.5
   27   1512 2.017703497751303e+01 5.0e+00 3.59e-01  7e-02  2e-01 289:03.1
   28   1568 2.011347709748559e+01 5.5e+00 3.62e-01  7e-02  2e-01 299:44.2
   29   1624 2.008056198562450e+01 5.2e+00 3.36e-01  6e-02  2e-01 310:30.2
   30   1680 1.994230333457131e+01 5.0e+00 2.88e-01  5e-02  1e-01 321:13.9
   31   1736 2.001791141789024e+01 4.5e+00 2.70e-01  4e-02  1e-01 331:57.6
   32   1792 1.997802966590810e+01 4.3e+00 2.51e-01  3e-02  9e-02 342:43.6
   33   1848 1.992626711973551e+01 4.2e+00 2.48e-01  3e-02  8e-02 353:28.1
   34   1904 1.990192465258675e+01 4.3e+00 2.25e-01  3e-02  7e-02 364:13.5
   35   1960 1.986531258445364e+01 4.3e+00 2.24e-01  3e-02  7e-02 374:52.9
   36   2016 1.989682362846185e+01 4.4e+00 2.05e-01  2e-02  7e-02 385:34.0
   37   2072 1.984290324254500e+01 5.0e+00 2.17e-01  2e-02  8e-02 396:16.1
   38   2128 1.990621413010838e+01 5.8e+00 2.10e-01  2e-02  7e-02 406:58.5
   39   2184 1.985884876527592e+01 5.6e+00 2.09e-01  2e-02  7e-02 417:39.5
   40   2240 1.986126415348792e+01 6.1e+00 1.99e-01  2e-02  7e-02 428:22.8
   41   2296 1.982782540676311e+01 6.9e+00 2.10e-01  2e-02  7e-02 439:07.4
   42   2352 1.980288165507119e+01 7.5e+00 2.07e-01  2e-02  6e-02 449:49.3
   43   2408 1.979194271953283e+01 8.2e+00 2.27e-01  2e-02  6e-02 460:37.7
   44   2464 1.979754303519439e+01 8.1e+00 2.43e-01  2e-02  6e-02 471:23.0
   45   2520 1.979825428208830e+01 8.0e+00 2.39e-01  2e-02  6e-02 482:04.6
   46   2576 1.978943902392520e+01 7.8e+00 2.16e-01  1e-02  5e-02 492:44.0
   47   2632 1.980753160846746e+01 7.7e+00 1.98e-01  1e-02  4e-02 503:21.8
   48   2688 1.978309841872266e+01 7.8e+00 1.97e-01  1e-02  4e-02 514:06.3
   49   2744 1.978131632469256e+01 7.8e+00 2.03e-01  1e-02  4e-02 524:48.2
   50   2800 1.977286789016985e+01 8.7e+00 1.88e-01  1e-02  4e-02 535:29.1
   51   2856 1.977211833497733e+01 9.0e+00 1.75e-01  9e-03  3e-02 546:15.6
   52   2912 1.975910035390810e+01 9.3e+00 1.55e-01  8e-03  3e-02 556:55.5
   53   2968 1.974143761936950e+01 9.7e+00 1.39e-01  6e-03  2e-02 567:38.3
   54   3024 1.974124566376918e+01 9.3e+00 1.42e-01  6e-03  2e-02 578:30.9
   55   3080 1.973876401561291e+01 9.5e+00 1.43e-01  5e-03  2e-02 589:12.1
   56   3136 1.974444421474066e+01 9.8e+00 1.66e-01  6e-03  3e-02 599:55.9
   57   3192 1.973428141287794e+01 1.1e+01 1.61e-01  5e-03  3e-02 610:40.3
   58   3248 1.973712993558557e+01 1.1e+01 1.43e-01  4e-03  2e-02 621:22.0
   59   3304 1.973088669171656e+01 1.2e+01 1.29e-01  4e-03  2e-02 632:02.8
   60   3360 1.973046035106787e+01 1.3e+01 1.18e-01  3e-03  2e-02 642:49.6
   61   3416 1.972803517625659e+01 1.4e+01 1.24e-01  3e-03  2e-02 653:30.7
   62   3472 1.972802891496215e+01 1.5e+01 1.24e-01  3e-03  2e-02 664:09.4
   63   3528 1.972781527243050e+01 1.5e+01 1.08e-01  2e-03  2e-02 674:52.7
   64   3584 1.972728372379376e+01 1.6e+01 1.05e-01  2e-03  1e-02 685:35.2
   65   3640 1.972328215162663e+01 1.6e+01 9.94e-02  2e-03  1e-02 696:18.1
   66   3696 1.972205031211428e+01 1.7e+01 9.98e-02  2e-03  1e-02 706:59.8
   67   3752 1.972234745243319e+01 1.9e+01 9.65e-02  1e-03  1e-02 717:40.7
   68   3808 1.972327315553575e+01 2.0e+01 8.32e-02  1e-03  1e-02 728:21.4
   69   3864 1.971910900937614e+01 2.1e+01 7.84e-02  1e-03  9e-03 739:04.2
   70   3920 1.971887961394041e+01 2.1e+01 7.56e-02  1e-03  8e-03 749:46.1
   71   3976 1.971921519892879e+01 2.3e+01 6.59e-02  8e-04  7e-03 760:26.2
   72   4032 1.972009749025700e+01 2.5e+01 6.49e-02  8e-04  8e-03 771:03.7
   73   4088 1.972028385846876e+01 2.8e+01 6.97e-02  8e-04  1e-02 781:44.9
   74   4144 1.971952299424143e+01 3.2e+01 8.00e-02  1e-03  1e-02 792:29.8
   75   4200 1.971893425195315e+01 3.9e+01 7.35e-02  9e-04  1e-02 803:13.6
   76   4256 1.971892534038884e+01 3.8e+01 8.28e-02  9e-04  1e-02 813:51.9
   77   4312 1.971946288067783e+01 3.9e+01 7.89e-02  8e-04  1e-02 824:33.4
   78   4368 1.971924909942172e+01 3.5e+01 7.79e-02  8e-04  9e-03 835:11.9
   79   4424 1.971883339944898e+01 3.5e+01 7.05e-02  7e-04  8e-03 845:52.5
   80   4480 1.971824892951668e+01 3.6e+01 6.25e-02  6e-04  6e-03 856:34.8
   81   4536 1.971856455578825e+01 3.4e+01 6.09e-02  5e-04  5e-03 867:15.8
   82   4592 1.971830249052778e+01 3.3e+01 5.78e-02  5e-04  5e-03 877:55.5
   83   4648 1.971791497935992e+01 3.2e+01 5.51e-02  5e-04  4e-03 888:33.6
   84   4704 1.971731204848767e+01 3.3e+01 5.59e-02  5e-04  4e-03 899:13.7
   85   4760 1.971738343698053e+01 3.2e+01 5.97e-02  5e-04  4e-03 909:55.5
   86   4816 1.971716389780088e+01 3.2e+01 5.98e-02  5e-04  4e-03 920:40.7
   87   4872 1.971724449730719e+01 3.0e+01 6.47e-02  5e-04  4e-03 931:20.5
   88   4928 1.971723509877675e+01 3.1e+01 6.88e-02  5e-04  4e-03 942:01.8
   89   4984 1.971702658365425e+01 3.4e+01 6.28e-02  5e-04  4e-03 952:41.1
   90   5040 1.971725171375233e+01 3.6e+01 5.57e-02  4e-04  3e-03 963:26.2
   91   5096 1.971709751432186e+01 3.8e+01 5.40e-02  3e-04  3e-03 974:10.2
   92   5152 1.971665590114348e+01 3.9e+01 5.48e-02  3e-04  3e-03 984:51.1
   93   5208 1.971674665369272e+01 4.3e+01 6.00e-02  3e-04  3e-03 995:28.4
   94   5264 1.971630387444505e+01 4.2e+01 5.90e-02  3e-04  3e-03 1006:09.4
   95   5320 1.971657357364544e+01 4.3e+01 5.28e-02  3e-04  3e-03 1016:51.0
   96   5376 1.971645986236059e+01 4.6e+01 5.33e-02  3e-04  3e-03 1027:33.5
   97   5432 1.971637368476151e+01 5.0e+01 4.93e-02  2e-04  3e-03 1038:18.2
   98   5488 1.971648689289607e+01 5.9e+01 4.39e-02  2e-04  2e-03 1049:02.3
   99   5544 1.971635544139887e+01 5.9e+01 4.10e-02  2e-04  2e-03 1059:41.7
  100   5600 1.971631359872730e+01 6.4e+01 3.80e-02  2e-04  2e-03 1070:20.2
  101   5656 1.971626127974294e+01 6.6e+01 4.23e-02  2e-04  2e-03 1081:04.8
  102   5712 1.971626460716498e+01 6.6e+01 4.37e-02  2e-04  2e-03 1091:45.8
  103   5768 1.971624910793152e+01 7.3e+01 4.65e-02  2e-04  2e-03 1102:28.1
  104   5824 1.971620193398534e+01 7.7e+01 4.41e-02  2e-04  2e-03 1113:10.1
  105   5880 1.971621960928451e+01 7.6e+01 4.06e-02  2e-04  2e-03 1123:52.6
  106   5936 1.971619697086789e+01 8.2e+01 3.58e-02  1e-04  2e-03 1134:30.7
  107   5992 1.971616464355093e+01 8.6e+01 3.31e-02  1e-04  1e-03 1145:09.9
  108   6048 1.971613339703074e+01 8.6e+01 3.78e-02  1e-04  1e-03 1155:49.8
  109   6104 1.971609252784841e+01 9.4e+01 3.18e-02  1e-04  1e-03 1166:32.8
  110   6160 1.971606310255298e+01 9.9e+01 3.14e-02  1e-04  1e-03 1177:12.7
  111   6216 1.971602189683056e+01 9.8e+01 2.96e-02  9e-05  1e-03 1187:55.6
  112   6272 1.971605176643326e+01 1.0e+02 3.09e-02  1e-04  1e-03 1198:40.1
  113   6328 1.971607394885204e+01 1.1e+02 3.09e-02  1e-04  1e-03 1209:18.5
  114   6384 1.971604451879068e+01 1.2e+02 2.89e-02  9e-05  1e-03 1219:56.1
  115   6440 1.971599086600562e+01 1.2e+02 2.94e-02  9e-05  9e-04 1230:37.6
  116   6496 1.971603266547740e+01 1.3e+02 2.59e-02  8e-05  8e-04 1241:23.3
  117   6552 1.971599622684415e+01 1.3e+02 2.49e-02  8e-05  8e-04 1252:02.8
  118   6608 1.971599812099532e+01 1.4e+02 2.04e-02  6e-05  6e-04 1262:45.8
  119   6664 1.971599123756440e+01 1.4e+02 1.84e-02  5e-05  6e-04 1273:26.5
  120   6720 1.971599334216260e+01 1.5e+02 1.85e-02  5e-05  5e-04 1284:06.2
  121   6776 1.971596733543005e+01 1.5e+02 1.80e-02  5e-05  6e-04 1294:47.0
  122   6832 1.971597120496907e+01 1.8e+02 1.89e-02  5e-05  6e-04 1305:28.7
  123   6888 1.971597608769065e+01 2.0e+02 1.68e-02  5e-05  5e-04 1316:11.3
  124   6944 1.971595855282250e+01 2.2e+02 1.82e-02  5e-05  6e-04 1326:57.5
  125   7000 1.971595816993372e+01 2.4e+02 1.78e-02  5e-05  6e-04 1337:37.2
  126   7056 1.971596145137803e+01 2.6e+02 1.53e-02  4e-05  5e-04 1348:16.6
  127   7112 1.971595676893440e+01 2.8e+02 1.61e-02  5e-05  5e-04 1358:56.2
  128   7168 1.971595782872812e+01 3.2e+02 1.73e-02  5e-05  6e-04 1369:37.4
  129   7224 1.971595355121344e+01 3.2e+02 1.54e-02  4e-05  5e-04 1380:17.9
  130   7280 1.971595233547490e+01 3.1e+02 1.54e-02  4e-05  5e-04 1390:58.5
  131   7336 1.971595476818680e+01 3.4e+02 1.52e-02  4e-05  5e-04 1401:39.6
  132   7392 1.971595034699790e+01 3.6e+02 1.36e-02  3e-05  4e-04 1412:21.6
  133   7448 1.971594971083532e+01 4.0e+02 1.36e-02  3e-05  4e-04 1423:01.4
  134   7504 1.971594400593449e+01 4.5e+02 1.26e-02  3e-05  4e-04 1433:41.9
  135   7560 1.971595061136028e+01 4.5e+02 1.14e-02  3e-05  4e-04 1444:21.5
termination on timeout=86400
final/bestever f-value = 1.971595e+01 1.971594e+01 after 7560/7472 evaluations
incumbent solution: [0.0710547725815114, -1.0366312454965303, 0.1386661637397252, 0.36787800266490317, -0.23957378541857147, 0.2021370876485675, -0.121979247191079, -0.2235605049083097]
std deviation: [6.601563048365173e-05, 5.320011841807561e-05, 0.00012092257962304522, 5.613351332112362e-05, 8.275254258600051e-05, 2.757604870852852e-05, 0.0003571097880792743, 0.00017383468811454222]
