% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=127133, Mon Oct 23 17:39:15 2023
1 56 0.4861522016496144 1.0000479178146884 1.0 1.0 1.0000020833355034 1.0000041666753472 1.0000062500195313 1.0000083333680556 1.0000104167209203 1.0000125000781253 1.0000145834396708 1.0000166668055563 1.0000187501757822 1.0000208335503487 1.0000229169292556 1.0000250003125026 1.00002708370009 1.000029167092018 1.0000312504882864 1.0000333338888951 1.0000354172938442 1.0000375007031337 1.0000395841167637 1.0000416675347343 1.0000437509570452 1.0000458343836967 1.0000479178146884
2 112 0.4985202295181527 1.0844809193791998 0.9317637067093548 0.9317637067093548 0.9451460040387772 0.9610223934157827 0.9671617079482112 0.9731325182679027 0.978445697585458 0.9815719240018649 0.9839229837698635 0.9846930522571586 0.9904382317571891 0.9913758361180757 0.9948231290909634 0.9982867778779497 0.9986114666991991 1.0036853910677441 1.0047219373571628 1.0084629975353605 1.0139621705443564 1.0167017864305599 1.0201787017540862 1.02643947238733 1.041532784133173 1.0571369978427896 1.0844809193791998
3 168 0.5181414638748318 1.1260644729001272 0.9154086284595456 0.9154086284595456 0.9229803295283202 0.9373564665176272 0.9488994536214421 0.9532404830220356 0.9587579109311944 0.9675451623887275 0.9700839289585089 0.9724635854833812 0.9801269245699759 0.9880115256781248 0.9947718348306998 0.9988161230305379 1.0000465401332723 1.0023461127273994 1.0119954579845665 1.0155767970024985 1.0268932381475864 1.0292641201472923 1.0314534098282457 1.050588519132546 1.0633263566530091 1.0759237219958944 1.1260644729001272
4 224 0.5395123425642626 1.169126331925217 0.9039401698243217 0.9039401698243217 0.9109899599539009 0.9221985379533201 0.9250542446024519 0.9364085576795828 0.9420823526690485 0.9548515295050942 0.9606997112974597 0.9638942721216631 0.9700467307319702 0.9814441627696152 0.9879995718671669 0.9918443576637737 0.9930288061105418 0.9999778006318597 1.0062694657168616 1.0255153631567935 1.0307146338128599 1.033182946023869 1.0472049121344778 1.0701116791786192 1.0893973079538537 1.0947454219898722 1.169126331925217
5 280 0.5553844571841495 1.1886655135670599 0.8865094504425394 0.8865094504425394 0.8952813606475134 0.901853523802739 0.9186941425547528 0.9260324843957446 0.9290163278283184 0.9385621255663286 0.9528307313220518 0.9564332986441867 0.9632042329068127 0.9643204415039526 0.9747745070383319 0.9887187094309342 0.9906774999722361 0.9979478923937173 1.0217243494009414 1.0261438885903136 1.034755250173972 1.0420609602377982 1.061909605683 1.0756072087654274 1.0900394764523613 1.1195093421537454 1.1886655135670599
6 336 0.6189856298768345 1.2091072622683796 0.872753486735088 0.872753486735088 0.889825312073637 0.8991469119824458 0.9008339107104983 0.912942003445103 0.9213903832909996 0.9276397899377972 0.943183560879224 0.9474503109732215 0.9519444463118718 0.9664100153806762 0.9705239281106603 0.9778477948888266 0.9939468918397987 1.001747042361183 1.01887081855344 1.0259973225793166 1.037173420732909 1.0477217919692081 1.0581655109322263 1.062215174540198 1.100640347334908 1.1361821671886518 1.2091072622683796
7 392 0.6387066118353778 1.2638759470986654 0.8568180659518786 0.8568180659518786 0.8763684174064573 0.8829109029557046 0.9006537885699161 0.9028777604862169 0.9154799082452274 0.9172756060052812 0.9371914961413949 0.9415155966860553 0.9569261138707859 0.9606456594201003 0.9623355055945683 0.9679405363431377 0.9867650695156485 1.0005283114700012 1.0282843745035697 1.0336383716029591 1.035126599739428 1.0458581300718475 1.054761978231364 1.0924351330057054 1.1097721733258967 1.1547465782956539 1.2638759470986654
8 448 0.7144918870324813 1.3190342186254638 0.8366766802677321 0.8366766802677321 0.8628566802468446 0.8681942664396965 0.8860280935081438 0.8959180987931505 0.9143945132307176 0.9160196297578229 0.9196838580074888 0.9410602169873709 0.9432250509470265 0.9559990149496915 0.960524207740061 0.9736028653757268 0.9769227366996429 0.9918628015004289 1.010923923538721 1.0288578559577635 1.0397869556617207 1.0533062133342346 1.0758089414747032 1.087892697108872 1.0918066763933305 1.1460382175689583 1.3190342186254638
9 504 0.82200217357894 1.409222044244276 0.8298101896237319 0.8298101896237319 0.8554889325270937 0.8596443607576928 0.8793230465721961 0.8882324928688522 0.8948038286617362 0.9134388379977115 0.9216214048262235 0.9304190337468532 0.9451672030868467 0.9529286481874448 0.961787514000743 0.9657699884049371 0.986842437677459 0.9961330718184969 1.0082852570136684 1.0197351465127467 1.031887742479436 1.0573544018665653 1.0768222283027207 1.0885014891794056 1.0987450011615858 1.1462988124180387 1.409222044244276
10 560 0.9187735769746274 1.5013634482218425 0.809268674662592 0.809268674662592 0.8474526162613314 0.8533485838220636 0.8745130010370369 0.8892798285874822 0.8983584139618913 0.9039197795276066 0.9198615643999599 0.9258009249832452 0.9419047592806721 0.9535187517687436 0.9588057228408936 0.9640666176111167 0.9884661900281263 0.9924569392185759 1.000707990075622 1.0168294585564728 1.0266293378949476 1.0672019749013906 1.0720132632471882 1.0848216203120042 1.1102453953721647 1.1367381248376607 1.5013634482218425
